snapshot_id,snapshot_date,factory_id,product_id,opening_stock,production_units,dispatch_units,closing_stock
INV-606842,2023-05-01,FAC-002,HW-AC-10113,42,143,141,44
INV-606843,2023-06-01,FAC-002,HW-AC-10113,53,138,157,34
INV-606844,2023-07-01,FAC-002,HW-AC-10113,47,109,142,14
INV-606845,2023-08-01,FAC-002,HW-AC-10113,28,123,117,34
INV-606846,2023-09-01,FAC-002,HW-AC-10113,60,172,179,53
INV-606847,2023-10-01,FAC-002,HW-AC-10113,96,216,256,56
INV-606848,2023-11-01,FAC-002,HW-AC-10113,52,138,178,12
INV-606849,2023-12-01,FAC-002,HW-AC-10113,33,156,148,41
INV-606850,2024-01-01,FAC-002,HW-AC-10113,55,150,159,46
INV-606851,2024-02-01,FAC-002,HW-AC-10113,55,140,154,41
INV-606852,2024-03-01,FAC-002,HW-AC-10113,33,155,170,18
INV-606853,2024-04-01,FAC-002,HW-AC-10113,40,144,164,20
INV-606854,2024-05-01,FAC-002,HW-AC-10113,65,151,177,39
INV-606855,2024-06-01,FAC-002,HW-AC-10113,51,147,169,29
INV-606856,2024-07-01,FAC-002,HW-AC-10113,26,132,127,31
INV-606857,2024-08-01,FAC-002,HW-AC-10113,29,120,138,11
INV-606858,2024-09-01,FAC-002,HW-AC-10113,65,204,245,24
INV-606859,2024-10-01,FAC-002,HW-AC-10113,65,193,193,65
INV-606860,2024-11-01,FAC-002,HW-AC-10113,31,134,146,19
INV-606861,2024-12-01,FAC-002,HW-AC-10113,38,139,149,28
INV-606862,2025-01-01,FAC-002,HW-AC-10113,54,127,137,44
INV-606863,2025-02-01,FAC-002,HW-AC-10113,50,155,179,26
INV-606864,2025-03-01,FAC-002,HW-AC-10113,57,131,151,37
INV-606865,2025-04-01,FAC-002,HW-AC-10113,64,143,191,16
INV-606866,2025-05-01,FAC-002,HW-AC-10113,63,141,181,23
INV-606867,2025-06-01,FAC-002,HW-AC-10113,38,127,134,31
INV-606868,2025-07-01,FAC-002,HW-AC-10113,44,113,136,21
INV-606869,2025-08-01,FAC-002,HW-AC-10113,42,102,116,28
INV-606870,2025-09-01,FAC-002,HW-AC-10113,98,225,303,20
INV-606871,2025-10-01,FAC-002,HW-AC-10113,54,214,229,39
INV-606872,2025-11-01,FAC-002,HW-AC-10113,33,128,140,21
INV-606873,2025-12-01,FAC-002,HW-AC-10113,53,120,161,12
INV-606874,2026-01-01,FAC-002,HW-AC-10113,44,134,150,28
INV-606875,2026-02-01,FAC-002,HW-AC-10113,58,156,172,42
INV-606876,2026-03-01,FAC-002,HW-AC-10113,42,137,168,11
INV-606877,2023-04-01,FAC-002,HW-AC-10114,51,122,160,13
INV-606878,2023-05-01,FAC-002,HW-AC-10114,50,155,180,25
INV-606879,2023-06-01,FAC-002,HW-AC-10114,30,142,149,23
INV-606880,2023-07-01,FAC-002,HW-AC-10114,28,101,120,9
INV-606881,2023-08-01,FAC-002,HW-AC-10114,48,112,128,32
INV-606882,2023-09-01,FAC-002,HW-AC-10114,66,185,226,25
INV-606883,2023-10-01,FAC-002,HW-AC-10114,82,196,210,68
INV-606884,2023-11-01,FAC-002,HW-AC-10114,39,157,181,15
INV-606885,2023-12-01,FAC-002,HW-AC-10114,55,135,168,22
INV-606886,2024-01-01,FAC-002,HW-AC-10114,54,126,143,37
INV-606887,2024-02-01,FAC-002,HW-AC-10114,52,129,139,42
INV-606888,2024-03-01,FAC-002,HW-AC-10114,41,128,154,15
INV-606889,2024-04-01,FAC-002,HW-AC-10114,42,125,149,18
INV-606890,2024-05-01,FAC-002,HW-AC-10114,67,155,201,21
INV-606891,2024-06-01,FAC-002,HW-AC-10114,45,146,147,44
INV-606892,2024-07-01,FAC-002,HW-AC-10114,56,126,163,19
INV-606893,2024-08-01,FAC-002,HW-AC-10114,32,101,116,17
INV-606894,2024-09-01,FAC-002,HW-AC-10114,78,207,245,40
INV-606895,2024-10-01,FAC-002,HW-AC-10114,77,179,227,29
INV-606896,2024-11-01,FAC-002,HW-AC-10114,35,128,152,11
INV-606897,2024-12-01,FAC-002,HW-AC-10114,47,156,153,50
INV-606898,2025-01-01,FAC-002,HW-AC-10114,32,121,134,19
INV-606899,2025-02-01,FAC-002,HW-AC-10114,51,143,173,21
INV-606900,2025-03-01,FAC-002,HW-AC-10114,26,119,119,26
INV-606901,2025-04-01,FAC-002,HW-AC-10114,27,125,133,19
INV-606902,2025-05-01,FAC-002,HW-AC-10114,59,153,193,19
INV-606903,2025-06-01,FAC-002,HW-AC-10114,56,146,162,40
INV-606904,2025-07-01,FAC-002,HW-AC-10114,33,136,133,36
INV-606905,2025-08-01,FAC-002,HW-AC-10114,49,111,151,9
INV-606906,2025-09-01,FAC-002,HW-AC-10114,76,213,246,43
INV-606907,2025-10-01,FAC-002,HW-AC-10114,83,223,287,19
INV-606908,2025-11-01,FAC-002,HW-AC-10114,37,132,155,14
INV-606909,2025-12-01,FAC-002,HW-AC-10114,54,125,152,27
INV-606910,2026-01-01,FAC-002,HW-AC-10114,44,157,179,22
INV-606911,2026-02-01,FAC-002,HW-AC-10114,49,139,159,29
INV-606912,2026-03-01,FAC-002,HW-AC-10114,59,159,174,44
INV-606913,2023-04-01,FAC-002,HW-AC-10115,38,131,130,39
INV-606914,2023-05-01,FAC-002,HW-AC-10115,42,156,158,40
INV-606915,2023-06-01,FAC-002,HW-AC-10115,63,157,171,49
INV-606916,2023-07-01,FAC-002,HW-AC-10115,54,128,139,43
INV-606917,2023-08-01,FAC-002,HW-AC-10115,43,130,152,21
INV-606918,2023-09-01,FAC-002,HW-AC-10115,73,195,202,66
INV-606919,2023-10-01,FAC-002,HW-AC-10115,43,211,213,41
INV-606920,2023-11-01,FAC-002,HW-AC-10115,50,125,142,33
INV-606921,2023-12-01,FAC-002,HW-AC-10115,42,138,162,18
INV-606922,2024-01-01,FAC-002,HW-AC-10115,55,139,148,46
INV-606923,2024-02-01,FAC-002,HW-AC-10115,42,127,158,11
INV-606924,2024-03-01,FAC-002,HW-AC-10115,25,122,114,33
INV-606925,2024-04-01,FAC-002,HW-AC-10115,43,145,172,16
INV-606926,2024-05-01,FAC-002,HW-AC-10115,30,122,123,29
INV-606927,2024-06-01,FAC-002,HW-AC-10115,53,145,153,45
INV-606928,2024-07-01,FAC-002,HW-AC-10115,38,134,153,19
INV-606929,2024-08-01,FAC-002,HW-AC-10115,30,119,136,13
INV-606930,2024-09-01,FAC-002,HW-AC-10115,63,214,240,37
INV-606931,2024-10-01,FAC-002,HW-AC-10115,67,181,201,47
INV-606932,2024-11-01,FAC-002,HW-AC-10115,39,154,145,48
INV-606933,2024-12-01,FAC-002,HW-AC-10115,32,130,137,25
INV-606934,2025-01-01,FAC-002,HW-AC-10115,49,127,140,36
INV-606935,2025-02-01,FAC-002,HW-AC-10115,51,148,188,11
INV-606936,2025-03-01,FAC-002,HW-AC-10115,66,160,203,23
INV-606937,2025-04-01,FAC-002,HW-AC-10115,52,135,176,11
INV-606938,2025-05-01,FAC-002,HW-AC-10115,39,119,125,33
INV-606939,2025-06-01,FAC-002,HW-AC-10115,44,142,160,26
INV-606940,2025-07-01,FAC-002,HW-AC-10115,52,120,147,25
INV-606941,2025-08-01,FAC-002,HW-AC-10115,36,131,139,28
INV-606942,2025-09-01,FAC-002,HW-AC-10115,52,194,203,43
INV-606943,2025-10-01,FAC-002,HW-AC-10115,69,201,236,34
INV-606944,2025-11-01,FAC-002,HW-AC-10115,37,133,148,22
INV-606945,2025-12-01,FAC-002,HW-AC-10115,32,124,118,38
INV-606946,2026-01-01,FAC-002,HW-AC-10115,31,122,115,38
INV-606947,2026-02-01,FAC-002,HW-AC-10115,46,129,133,42
INV-606948,2026-03-01,FAC-002,HW-AC-10115,58,137,177,18
INV-606949,2023-04-01,FAC-002,HW-AC-10116,44,157,153,48
INV-606950,2023-05-01,FAC-002,HW-AC-10116,66,160,190,36
INV-606951,2023-06-01,FAC-002,HW-AC-10116,53,146,156,43
INV-606952,2023-07-01,FAC-002,HW-AC-10116,34,108,132,10
INV-606953,2023-08-01,FAC-002,HW-AC-10116,39,101,106,34
INV-606954,2023-09-01,FAC-002,HW-AC-10116,69,194,233,30
INV-606955,2023-10-01,FAC-002,HW-AC-10116,51,170,191,30
INV-606956,2023-11-01,FAC-002,HW-AC-10116,28,121,131,18
INV-606957,2023-12-01,FAC-002,HW-AC-10116,33,140,148,25
INV-606958,2024-01-01,FAC-002,HW-AC-10116,32,157,166,23
INV-606959,2024-02-01,FAC-002,HW-AC-10116,24,122,113,33
INV-606960,2024-03-01,FAC-002,HW-AC-10116,54,136,153,37
INV-606961,2024-04-01,FAC-002,HW-AC-10116,43,145,149,39
INV-606962,2024-05-01,FAC-002,HW-AC-10116,55,140,178,17
INV-606963,2024-06-01,FAC-002,HW-AC-10116,43,154,179,18
INV-606964,2024-07-01,FAC-002,HW-AC-10116,41,108,140,9
INV-606965,2024-08-01,FAC-002,HW-AC-10116,31,101,116,16
INV-606966,2024-09-01,FAC-002,HW-AC-10116,50,207,242,15
INV-606967,2024-10-01,FAC-002,HW-AC-10116,48,202,188,62
INV-606968,2024-11-01,FAC-002,HW-AC-10116,33,151,143,41
INV-606969,2024-12-01,FAC-002,HW-AC-10116,50,143,171,22
INV-606970,2025-01-01,FAC-002,HW-AC-10116,53,135,177,11
INV-606971,2025-02-01,FAC-002,HW-AC-10116,48,130,166,12
INV-606972,2025-03-01,FAC-002,HW-AC-10116,54,147,159,42
INV-606973,2025-04-01,FAC-002,HW-AC-10116,48,141,168,21
INV-606974,2025-05-01,FAC-002,HW-AC-10116,33,160,147,46
INV-606975,2025-06-01,FAC-002,HW-AC-10116,47,122,131,38
INV-606976,2025-07-01,FAC-002,HW-AC-10116,34,123,132,25
INV-606977,2025-08-01,FAC-002,HW-AC-10116,44,108,131,21
INV-606978,2025-09-01,FAC-002,HW-AC-10116,76,222,230,68
INV-606979,2025-10-01,FAC-002,HW-AC-10116,78,176,227,27
INV-606980,2025-11-01,FAC-002,HW-AC-10116,45,121,138,28
INV-606981,2025-12-01,FAC-002,HW-AC-10116,31,131,148,14
INV-606982,2026-01-01,FAC-002,HW-AC-10116,32,121,124,29
INV-606983,2026-02-01,FAC-002,HW-AC-10116,40,125,124,41
INV-606984,2026-03-01,FAC-002,HW-AC-10116,56,131,151,36
INV-606985,2023-04-01,FAC-002,HW-AC-10117,46,138,167,17
INV-606986,2023-05-01,FAC-002,HW-AC-10117,52,126,160,18
INV-606987,2023-06-01,FAC-002,HW-AC-10117,33,149,137,45
INV-606988,2023-07-01,FAC-002,HW-AC-10117,50,122,149,23
INV-606989,2023-08-01,FAC-002,HW-AC-10117,24,108,117,15
INV-606990,2023-09-01,FAC-002,HW-AC-10117,50,209,195,64
INV-606991,2023-10-01,FAC-002,HW-AC-10117,65,190,227,28
INV-606992,2023-11-01,FAC-002,HW-AC-10117,53,153,159,47
INV-606993,2023-12-01,FAC-002,HW-AC-10117,65,147,197,15
INV-606994,2024-01-01,FAC-002,HW-AC-10117,42,155,177,20
INV-606995,2024-02-01,FAC-002,HW-AC-10117,56,154,168,42
INV-606996,2024-03-01,FAC-002,HW-AC-10117,49,159,161,47
INV-606997,2024-04-01,FAC-002,HW-AC-10117,44,123,139,28
INV-606998,2024-05-01,FAC-002,HW-AC-10117,46,122,152,16
INV-606999,2024-06-01,FAC-002,HW-AC-10117,37,149,165,21
INV-607000,2024-07-01,FAC-002,HW-AC-10117,27,101,106,22
INV-607001,2024-08-01,FAC-002,HW-AC-10117,38,130,126,42
INV-607002,2024-09-01,FAC-002,HW-AC-10117,60,187,232,15
INV-607003,2024-10-01,FAC-002,HW-AC-10117,54,221,216,59
INV-607004,2024-11-01,FAC-002,HW-AC-10117,49,125,130,44
INV-607005,2024-12-01,FAC-002,HW-AC-10117,41,124,131,34
INV-607006,2025-01-01,FAC-002,HW-AC-10117,35,122,126,31
INV-607007,2025-02-01,FAC-002,HW-AC-10117,62,140,156,46
INV-607008,2025-03-01,FAC-002,HW-AC-10117,58,134,177,15
INV-607009,2025-04-01,FAC-002,HW-AC-10117,50,135,142,43
INV-607010,2025-05-01,FAC-002,HW-AC-10117,65,148,182,31
INV-607011,2025-06-01,FAC-002,HW-AC-10117,34,139,151,22
INV-607012,2025-07-01,FAC-002,HW-AC-10117,44,122,125,41
INV-607013,2025-08-01,FAC-002,HW-AC-10117,41,120,127,34
INV-607014,2025-09-01,FAC-002,HW-AC-10117,47,178,200,25
INV-607015,2025-10-01,FAC-002,HW-AC-10117,83,202,230,55
INV-607016,2025-11-01,FAC-002,HW-AC-10117,60,157,179,38
INV-607017,2025-12-01,FAC-002,HW-AC-10117,32,123,145,10
INV-607018,2026-01-01,FAC-002,HW-AC-10117,37,132,133,36
INV-607019,2026-02-01,FAC-002,HW-AC-10117,40,152,156,36
INV-607020,2026-03-01,FAC-002,HW-AC-10117,41,136,147,30
INV-607021,2023-04-01,FAC-002,HW-AC-10118,61,153,194,20
INV-607022,2023-05-01,FAC-002,HW-AC-10118,49,123,133,39
INV-607023,2023-06-01,FAC-002,HW-AC-10118,54,124,162,16
INV-607024,2023-07-01,FAC-002,HW-AC-10118,50,120,161,9
INV-607025,2023-08-01,FAC-002,HW-AC-10118,43,122,148,17
INV-607026,2023-09-01,FAC-002,HW-AC-10118,43,180,201,22
INV-607027,2023-10-01,FAC-002,HW-AC-10118,43,186,186,43
INV-607028,2023-11-01,FAC-002,HW-AC-10118,59,134,171,22
INV-607029,2023-12-01,FAC-002,HW-AC-10118,62,141,188,15
INV-607030,2024-01-01,FAC-002,HW-AC-10118,59,140,165,34
INV-607031,2024-02-01,FAC-002,HW-AC-10118,33,128,142,19
INV-607032,2024-03-01,FAC-002,HW-AC-10118,51,140,169,22
INV-607033,2024-04-01,FAC-002,HW-AC-10118,25,119,123,21
INV-607034,2024-05-01,FAC-002,HW-AC-10118,45,127,147,25
INV-607035,2024-06-01,FAC-002,HW-AC-10118,39,143,159,23
INV-607036,2024-07-01,FAC-002,HW-AC-10118,58,130,172,16
INV-607037,2024-08-01,FAC-002,HW-AC-10118,30,121,133,18
INV-607038,2024-09-01,FAC-002,HW-AC-10118,55,221,221,55
INV-607039,2024-10-01,FAC-002,HW-AC-10118,67,175,201,41
INV-607040,2024-11-01,FAC-002,HW-AC-10118,50,121,147,24
INV-607041,2024-12-01,FAC-002,HW-AC-10118,37,132,136,33
INV-607042,2025-01-01,FAC-002,HW-AC-10118,39,138,152,25
INV-607043,2025-02-01,FAC-002,HW-AC-10118,55,151,166,40
INV-607044,2025-03-01,FAC-002,HW-AC-10118,57,141,151,47
INV-607045,2025-04-01,FAC-002,HW-AC-10118,41,122,143,20
INV-607046,2025-05-01,FAC-002,HW-AC-10118,49,127,154,22
INV-607047,2025-06-01,FAC-002,HW-AC-10118,38,157,175,20
INV-607048,2025-07-01,FAC-002,HW-AC-10118,35,104,119,20
INV-607049,2025-08-01,FAC-002,HW-AC-10118,47,115,121,41
INV-607050,2025-09-01,FAC-002,HW-AC-10118,50,197,221,26
INV-607051,2025-10-01,FAC-002,HW-AC-10118,68,169,217,20
INV-607052,2025-11-01,FAC-002,HW-AC-10118,36,153,165,24
INV-607053,2025-12-01,FAC-002,HW-AC-10118,49,119,150,18
INV-607054,2026-01-01,FAC-002,HW-AC-10118,53,141,149,45
INV-607055,2026-02-01,FAC-002,HW-AC-10118,38,141,169,10
INV-607056,2026-03-01,FAC-002,HW-AC-10118,59,154,199,14
INV-607057,2023-04-01,FAC-002,HW-AC-10119,43,156,178,21
INV-607058,2023-05-01,FAC-002,HW-AC-10119,30,149,147,32
INV-607059,2023-06-01,FAC-002,HW-AC-10119,53,119,133,39
INV-607060,2023-07-01,FAC-002,HW-AC-10119,47,120,131,36
INV-607061,2023-08-01,FAC-002,HW-AC-10119,41,118,124,35
INV-607062,2023-09-01,FAC-002,HW-AC-10119,58,212,213,57
INV-607063,2023-10-01,FAC-002,HW-AC-10119,60,199,241,18
INV-607064,2023-11-01,FAC-002,HW-AC-10119,49,155,167,37
INV-607065,2023-12-01,FAC-002,HW-AC-10119,35,132,143,24
INV-607066,2024-01-01,FAC-002,HW-AC-10119,42,152,152,42
INV-607067,2024-02-01,FAC-002,HW-AC-10119,29,138,148,19
INV-607068,2024-03-01,FAC-002,HW-AC-10119,45,140,149,36
INV-607069,2024-04-01,FAC-002,HW-AC-10119,34,156,175,15
INV-607070,2024-05-01,FAC-002,HW-AC-10119,56,134,170,20
INV-607071,2024-06-01,FAC-002,HW-AC-10119,50,123,153,20
INV-607072,2024-07-01,FAC-002,HW-AC-10119,23,102,109,16
INV-607073,2024-08-01,FAC-002,HW-AC-10119,47,124,152,19
INV-607074,2024-09-01,FAC-002,HW-AC-10119,80,205,246,39
INV-607075,2024-10-01,FAC-002,HW-AC-10119,77,181,194,64
INV-607076,2024-11-01,FAC-002,HW-AC-10119,51,134,154,31
INV-607077,2024-12-01,FAC-002,HW-AC-10119,25,120,127,18
INV-607078,2025-01-01,FAC-002,HW-AC-10119,53,159,180,32
INV-607079,2025-02-01,FAC-002,HW-AC-10119,34,132,125,41
INV-607080,2025-03-01,FAC-002,HW-AC-10119,40,130,134,36
INV-607081,2025-04-01,FAC-002,HW-AC-10119,46,122,156,12
INV-607082,2025-05-01,FAC-002,HW-AC-10119,56,158,162,52
INV-607083,2025-06-01,FAC-002,HW-AC-10119,34,150,162,22
INV-607084,2025-07-01,FAC-002,HW-AC-10119,48,128,165,11
INV-607085,2025-08-01,FAC-002,HW-AC-10119,47,127,139,35
INV-607086,2025-09-01,FAC-002,HW-AC-10119,53,220,254,19
INV-607087,2025-10-01,FAC-002,HW-AC-10119,42,184,206,20
INV-607088,2025-11-01,FAC-002,HW-AC-10119,48,119,134,33
INV-607089,2025-12-01,FAC-002,HW-AC-10119,58,156,189,25
INV-607090,2026-01-01,FAC-002,HW-AC-10119,28,134,148,14
INV-607091,2026-02-01,FAC-002,HW-AC-10119,36,126,140,22
INV-607092,2026-03-01,FAC-002,HW-AC-10119,34,139,134,39
INV-607093,2023-04-01,FAC-002,HW-AC-10120,32,155,176,11
INV-607094,2023-05-01,FAC-002,HW-AC-10120,28,127,134,21
INV-607095,2023-06-01,FAC-002,HW-AC-10120,42,122,150,14
INV-607096,2023-07-01,FAC-002,HW-AC-10120,40,102,117,25
INV-607097,2023-08-01,FAC-002,HW-AC-10120,25,106,122,9
INV-607098,2023-09-01,FAC-002,HW-AC-10120,72,173,210,35
INV-607099,2023-10-01,FAC-002,HW-AC-10120,53,168,201,20
INV-607100,2023-11-01,FAC-002,HW-AC-10120,48,149,181,16
INV-607101,2023-12-01,FAC-002,HW-AC-10120,53,124,162,15
INV-607102,2024-01-01,FAC-002,HW-AC-10120,59,148,177,30
INV-607103,2024-02-01,FAC-002,HW-AC-10120,50,147,161,36
INV-607104,2024-03-01,FAC-002,HW-AC-10120,37,142,150,29
INV-607105,2024-04-01,FAC-002,HW-AC-10120,29,130,129,30
INV-607106,2024-05-01,FAC-002,HW-AC-10120,45,154,179,20
INV-607107,2024-06-01,FAC-002,HW-AC-10120,38,126,126,38
INV-607108,2024-07-01,FAC-002,HW-AC-10120,37,106,124,19
INV-607109,2024-08-01,FAC-002,HW-AC-10120,34,108,131,11
INV-607110,2024-09-01,FAC-002,HW-AC-10120,36,176,186,26
INV-607111,2024-10-01,FAC-002,HW-AC-10120,75,169,212,32
INV-607112,2024-11-01,FAC-002,HW-AC-10120,42,138,155,25
INV-607113,2024-12-01,FAC-002,HW-AC-10120,52,122,152,22
INV-607114,2025-01-01,FAC-002,HW-AC-10120,42,126,130,38
INV-607115,2025-02-01,FAC-002,HW-AC-10120,42,119,141,20
INV-607116,2025-03-01,FAC-002,HW-AC-10120,35,143,154,24
INV-607117,2025-04-01,FAC-002,HW-AC-10120,42,121,140,23
INV-607118,2025-05-01,FAC-002,HW-AC-10120,61,146,190,17
INV-607119,2025-06-01,FAC-002,HW-AC-10120,71,160,208,23
INV-607120,2025-07-01,FAC-002,HW-AC-10120,56,135,171,20
INV-607121,2025-08-01,FAC-002,HW-AC-10120,21,103,113,11
INV-607122,2025-09-01,FAC-002,HW-AC-10120,78,195,221,52
INV-607123,2025-10-01,FAC-002,HW-AC-10120,70,189,241,18
INV-607124,2025-11-01,FAC-002,HW-AC-10120,50,122,156,16
INV-607125,2025-12-01,FAC-002,HW-AC-10120,38,132,129,41
INV-607126,2026-01-01,FAC-002,HW-AC-10120,37,119,119,37
INV-607127,2026-02-01,FAC-002,HW-AC-10120,52,127,154,25
INV-607128,2026-03-01,FAC-002,HW-AC-10120,35,145,164,16
INV-607129,2023-04-01,FAC-002,HW-AC-10121,59,140,182,17
INV-607130,2023-05-01,FAC-002,HW-AC-10121,57,149,158,48
INV-607131,2023-06-01,FAC-002,HW-AC-10121,28,130,118,40
INV-607132,2023-07-01,FAC-002,HW-AC-10121,44,106,119,31
INV-607133,2023-08-01,FAC-002,HW-AC-10121,47,135,145,37
INV-607134,2023-09-01,FAC-002,HW-AC-10121,49,195,231,13
INV-607135,2023-10-01,FAC-002,HW-AC-10121,44,216,244,16
INV-607136,2023-11-01,FAC-002,HW-AC-10121,32,149,160,21
INV-607137,2023-12-01,FAC-002,HW-AC-10121,37,146,165,18
INV-607138,2024-01-01,FAC-002,HW-AC-10121,39,122,121,40
INV-607139,2024-02-01,FAC-002,HW-AC-10121,61,159,171,49
INV-607140,2024-03-01,FAC-002,HW-AC-10121,31,133,148,16
INV-607141,2024-04-01,FAC-002,HW-AC-10121,49,121,159,11
INV-607142,2024-05-01,FAC-002,HW-AC-10121,37,147,151,33
INV-607143,2024-06-01,FAC-002,HW-AC-10121,48,139,165,22
INV-607144,2024-07-01,FAC-002,HW-AC-10121,34,120,142,12
INV-607145,2024-08-01,FAC-002,HW-AC-10121,32,104,123,13
INV-607146,2024-09-01,FAC-002,HW-AC-10121,63,170,212,21
INV-607147,2024-10-01,FAC-002,HW-AC-10121,41,205,193,53
INV-607148,2024-11-01,FAC-002,HW-AC-10121,34,133,157,10
INV-607149,2024-12-01,FAC-002,HW-AC-10121,40,146,174,12
INV-607150,2025-01-01,FAC-002,HW-AC-10121,40,150,156,34
INV-607151,2025-02-01,FAC-002,HW-AC-10121,56,127,156,27
INV-607152,2025-03-01,FAC-002,HW-AC-10121,44,156,184,16
INV-607153,2025-04-01,FAC-002,HW-AC-10121,53,121,162,12
INV-607154,2025-05-01,FAC-002,HW-AC-10121,52,134,167,19
INV-607155,2025-06-01,FAC-002,HW-AC-10121,43,156,167,32
INV-607156,2025-07-01,FAC-002,HW-AC-10121,52,132,152,32
INV-607157,2025-08-01,FAC-002,HW-AC-10121,27,131,143,15
INV-607158,2025-09-01,FAC-002,HW-AC-10121,48,178,191,35
INV-607159,2025-10-01,FAC-002,HW-AC-10121,63,193,219,37
INV-607160,2025-11-01,FAC-002,HW-AC-10121,32,132,148,16
INV-607161,2025-12-01,FAC-002,HW-AC-10121,44,135,157,22
INV-607162,2026-01-01,FAC-002,HW-AC-10121,59,157,163,53
INV-607163,2026-02-01,FAC-002,HW-AC-10121,68,154,187,35
INV-607164,2026-03-01,FAC-002,HW-AC-10121,53,159,178,34
INV-607165,2023-04-01,FAC-002,HW-AC-10122,37,146,141,42
INV-607166,2023-05-01,FAC-002,HW-AC-10122,32,120,126,26
INV-607167,2023-06-01,FAC-002,HW-AC-10122,38,142,170,10
INV-607168,2023-07-01,FAC-002,HW-AC-10122,34,111,111,34
INV-607169,2023-08-01,FAC-002,HW-AC-10122,23,110,114,19
INV-607170,2023-09-01,FAC-002,HW-AC-10122,52,210,215,47
INV-607171,2023-10-01,FAC-002,HW-AC-10122,68,167,212,23
INV-607172,2023-11-01,FAC-002,HW-AC-10122,35,121,146,10
INV-607173,2023-12-01,FAC-002,HW-AC-10122,44,135,146,33
INV-607174,2024-01-01,FAC-002,HW-AC-10122,64,144,197,11
INV-607175,2024-02-01,FAC-002,HW-AC-10122,45,151,166,30
INV-607176,2024-03-01,FAC-002,HW-AC-10122,59,133,171,21
INV-607177,2024-04-01,FAC-002,HW-AC-10122,27,137,140,24
INV-607178,2024-05-01,FAC-002,HW-AC-10122,52,160,166,46
INV-607179,2024-06-01,FAC-002,HW-AC-10122,34,119,142,11
INV-607180,2024-07-01,FAC-002,HW-AC-10122,59,136,174,21
INV-607181,2024-08-01,FAC-002,HW-AC-10122,42,121,139,24
INV-607182,2024-09-01,FAC-002,HW-AC-10122,63,208,239,32
INV-607183,2024-10-01,FAC-002,HW-AC-10122,46,173,200,19
INV-607184,2024-11-01,FAC-002,HW-AC-10122,52,156,157,51
INV-607185,2024-12-01,FAC-002,HW-AC-10122,58,157,179,36
INV-607186,2025-01-01,FAC-002,HW-AC-10122,44,144,158,30
INV-607187,2025-02-01,FAC-002,HW-AC-10122,37,156,148,45
INV-607188,2025-03-01,FAC-002,HW-AC-10122,33,119,118,34
INV-607189,2025-04-01,FAC-002,HW-AC-10122,25,128,121,32
INV-607190,2025-05-01,FAC-002,HW-AC-10122,27,132,138,21
INV-607191,2025-06-01,FAC-002,HW-AC-10122,31,142,150,23
INV-607192,2025-07-01,FAC-002,HW-AC-10122,59,136,146,49
INV-607193,2025-08-01,FAC-002,HW-AC-10122,37,129,126,40
INV-607194,2025-09-01,FAC-002,HW-AC-10122,51,184,200,35
INV-607195,2025-10-01,FAC-002,HW-AC-10122,79,205,226,58
INV-607196,2025-11-01,FAC-002,HW-AC-10122,36,132,138,30
INV-607197,2025-12-01,FAC-002,HW-AC-10122,63,160,210,13
INV-607198,2026-01-01,FAC-002,HW-AC-10122,44,148,158,34
INV-607199,2026-02-01,FAC-002,HW-AC-10122,42,139,165,16
INV-607200,2026-03-01,FAC-002,HW-AC-10122,37,138,158,17
INV-607201,2023-04-01,FAC-002,HW-AC-10123,49,136,140,45
INV-607202,2023-05-01,FAC-002,HW-AC-10123,29,141,128,42
INV-607203,2023-06-01,FAC-002,HW-AC-10123,39,144,164,19
INV-607204,2023-07-01,FAC-002,HW-AC-10123,31,133,146,18
INV-607205,2023-08-01,FAC-002,HW-AC-10123,27,119,128,18
INV-607206,2023-09-01,FAC-002,HW-AC-10123,66,202,250,18
INV-607207,2023-10-01,FAC-002,HW-AC-10123,88,197,242,43
INV-607208,2023-11-01,FAC-002,HW-AC-10123,39,123,127,35
INV-607209,2023-12-01,FAC-002,HW-AC-10123,53,144,166,31
INV-607210,2024-01-01,FAC-002,HW-AC-10123,39,123,124,38
INV-607211,2024-02-01,FAC-002,HW-AC-10123,58,147,193,12
INV-607212,2024-03-01,FAC-002,HW-AC-10123,41,125,143,23
INV-607213,2024-04-01,FAC-002,HW-AC-10123,56,157,165,48
INV-607214,2024-05-01,FAC-002,HW-AC-10123,49,137,165,21
INV-607215,2024-06-01,FAC-002,HW-AC-10123,37,155,180,12
INV-607216,2024-07-01,FAC-002,HW-AC-10123,45,103,136,12
INV-607217,2024-08-01,FAC-002,HW-AC-10123,47,124,130,41
INV-607218,2024-09-01,FAC-002,HW-AC-10123,38,169,158,49
INV-607219,2024-10-01,FAC-002,HW-AC-10123,50,198,228,20
INV-607220,2024-11-01,FAC-002,HW-AC-10123,51,137,165,23
INV-607221,2024-12-01,FAC-002,HW-AC-10123,34,132,135,31
INV-607222,2025-01-01,FAC-002,HW-AC-10123,52,152,163,41
INV-607223,2025-02-01,FAC-002,HW-AC-10123,32,153,164,21
INV-607224,2025-03-01,FAC-002,HW-AC-10123,52,137,176,13
INV-607225,2025-04-01,FAC-002,HW-AC-10123,46,150,152,44
INV-607226,2025-05-01,FAC-002,HW-AC-10123,47,152,152,47
INV-607227,2025-06-01,FAC-002,HW-AC-10123,40,149,143,46
INV-607228,2025-07-01,FAC-002,HW-AC-10123,42,133,141,34
