dealer_id,dealer_name,city_id,city_name,state_code,state_name,region,tier,channel,is_urban,monthly_capacity_units,years_active,onboarded_date,latitude,longitude,credit_limit_inr,is_active
DLR-101052,Andaman Nicobar C271 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Online Marketplace,False,308,8,2018-04-21,11.6932,92.6569,383206,True
DLR-101053,Andaman Nicobar C152 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Retail Store,False,327,8,2017-07-21,11.7745,92.658,371556,True
DLR-101054,Andaman Nicobar C565 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Retail Store,False,549,6,2020-03-23,11.7801,92.6934,751685,True
DLR-101055,Andaman Nicobar C124 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Multi-Brand Outlet,False,532,1,2025-03-05,11.7305,92.6545,756859,True
DLR-101056,Andaman Nicobar C779 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Retail Store,False,347,3,2023-04-12,11.7663,92.6527,463433,True
DLR-101057,Andaman Nicobar C931 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Retail Store,False,422,7,2018-09-08,11.7233,92.6248,423971,True
DLR-101058,Andaman Nicobar C855 Distributors,FALLBACK-AN,Andaman Nicobar,AN,Andaman Nicobar,South,C,Retail Store,False,517,1,2024-09-10,11.758,92.6186,858696,True
DLR-101059,Kolkata A132 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,3987,15,2010-05-02,22.5627,88.3655,4102508,True
DLR-101060,Kolkata B515 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1189,4,2021-05-04,22.54,88.3342,1380223,True
DLR-101061,Howrah B978 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,1427,13,2012-12-09,22.5489,88.2794,2712004,True
DLR-101062,Kolkata C931 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,492,6,2019-06-18,22.5766,88.3242,969280,True
DLR-101063,Kolkata B478 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,671,17,2008-07-17,22.5688,88.3678,1152901,True
DLR-101064,Kolkata B219 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1436,9,2016-07-20,22.5969,88.3257,1248007,True
DLR-101065,Kolkata B191 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,677,9,2017-03-31,22.5566,88.3702,1330115,True
DLR-101066,Kolkata A765 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,3143,10,2015-07-04,22.5694,88.3278,5514564,True
DLR-101067,Durgapur C952 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,C,Multi-Brand Outlet,False,159,6,2019-09-07,23.5046,87.2619,313345,True
DLR-101068,Kolkata C325 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Online Marketplace,True,154,7,2018-10-09,22.6009,88.3571,260968,True
DLR-101069,Kolkata C340 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,301,8,2017-09-16,22.5487,88.4069,592239,True
DLR-101070,Howrah B720 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Multi-Brand Outlet,True,1197,14,2012-03-20,22.5554,88.2894,1061627,True
DLR-101071,Asansol A301 Distributors,CITY-1037,Asansol,WB,West Bengal,East,A,Retail Store,False,2397,22,2004-01-31,23.6836,86.9475,2859266,True
DLR-101072,Kolkata C435 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Multi-Brand Outlet,True,336,7,2019-01-04,22.5576,88.3397,527563,True
DLR-101073,Kolkata C329 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,547,8,2018-04-02,22.5656,88.3444,846824,True
DLR-101074,Howrah A623 Distributors,CITY-1034,Howrah,WB,West Bengal,East,A,Retail Store,True,3385,14,2011-12-31,22.6345,88.2148,6577019,True
DLR-101075,Asansol C290 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,371,2,2023-05-29,23.6445,86.9782,521651,True
DLR-101076,Durgapur C963 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,C,Retail Store,False,316,8,2018-03-05,23.5396,87.3542,555589,True
DLR-101077,Howrah C180 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,324,8,2017-10-25,22.5532,88.2814,386236,True
DLR-101078,Kolkata C974 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,398,3,2023-04-20,22.5969,88.3345,367941,True
DLR-101079,Howrah C102 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,162,2,2023-07-03,22.5426,88.2897,248605,True
DLR-101080,Kolkata C668 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,322,6,2019-07-23,22.5235,88.3137,463096,True
DLR-101081,Howrah C276 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Multi-Brand Outlet,True,382,7,2018-10-02,22.5467,88.2353,455486,True
DLR-101082,Durgapur C907 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,C,Retail Store,False,214,5,2021-04-18,23.5244,87.334,325053,True
DLR-101083,Asansol A824 Distributors,CITY-1037,Asansol,WB,West Bengal,East,A,Multi-Brand Outlet,False,1584,25,2001-01-23,23.6883,86.9271,1349177,True
DLR-101084,Kolkata C598 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,551,4,2021-07-16,22.5797,88.3528,1075269,True
DLR-101085,Kolkata C122 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,289,4,2022-01-04,22.5967,88.4005,402723,True
DLR-101086,Howrah B602 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,965,7,2018-06-14,22.5527,88.275,893384,True
DLR-101087,Howrah B528 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Online Marketplace,True,1463,5,2020-11-30,22.5409,88.229,2921132,True
DLR-101088,Durgapur C709 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,C,Retail Store,False,354,6,2019-07-30,23.4952,87.2943,433692,True
DLR-101089,Kolkata C997 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Multi-Brand Outlet,True,269,6,2020-02-03,22.5384,88.3479,393978,True
DLR-101090,Kolkata B679 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1064,8,2018-03-21,22.5425,88.3978,1650281,True
DLR-101091,Howrah B647 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,612,14,2011-09-28,22.5948,88.271,903657,True
DLR-101092,Kolkata C658 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Multi-Brand Outlet,True,342,2,2024-03-25,22.5408,88.3749,399323,True
DLR-101093,Siliguri C127 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Retail Store,False,168,9,2017-01-17,26.7194,88.4601,310658,True
DLR-101094,Kolkata A362 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,2719,21,2004-11-15,22.531,88.3673,4307775,True
DLR-101095,Durgapur C808 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,C,Retail Store,False,213,2,2023-06-19,23.5255,87.3342,344845,True
DLR-101096,Howrah C540 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,331,9,2017-03-12,22.5568,88.252,640200,True
DLR-101097,Durgapur A266 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,A,Retail Store,False,2052,19,2006-12-05,23.5159,87.3584,3677879,True
DLR-101098,Kolkata C829 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,506,4,2021-10-21,22.5632,88.3639,910311,True
DLR-101099,Siliguri C347 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Retail Store,False,355,2,2024-01-05,26.7189,88.3939,313716,True
DLR-101100,Kolkata B191 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1184,14,2011-05-16,22.5274,88.3323,2190449,True
DLR-101101,Howrah A979 Distributors,CITY-1034,Howrah,WB,West Bengal,East,A,Online Marketplace,True,2977,16,2010-03-02,22.5753,88.2243,3445629,True
DLR-101102,Kolkata A714 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,3181,29,1996-06-21,22.5268,88.4055,5898275,True
DLR-101103,Kolkata A116 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,3346,21,2004-09-26,22.5333,88.3122,6619905,True
DLR-101104,Kolkata C958 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,508,2,2023-09-12,22.5862,88.3216,863449,True
DLR-101105,Kolkata C861 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Online Marketplace,True,205,9,2016-09-12,22.5778,88.3466,220847,True
DLR-101106,Asansol C388 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,272,8,2017-07-12,23.6466,86.9931,424537,True
DLR-101107,Kolkata C750 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,529,7,2018-07-03,22.5999,88.3957,515316,True
DLR-101108,Durgapur B297 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,B,Retail Store,False,939,4,2021-04-30,23.5452,87.2679,1739578,True
DLR-101109,Asansol B548 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Retail Store,False,1360,9,2017-03-17,23.6906,86.9758,2316036,True
DLR-101110,Kolkata B203 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1130,8,2018-02-02,22.591,88.3148,1907100,True
DLR-101111,Howrah B860 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,680,4,2022-03-21,22.5754,88.2582,948518,True
DLR-101112,Kolkata A399 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,2110,23,2002-08-13,22.5868,88.3906,2200647,True
DLR-101113,Kolkata C183 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,280,9,2016-10-07,22.5922,88.3185,525554,True
DLR-101114,Kolkata C417 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,478,5,2020-11-10,22.5331,88.3273,527194,False
DLR-101115,Asansol C346 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,555,5,2021-02-16,23.6826,87.0147,502986,True
DLR-101116,Kolkata B774 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1021,6,2019-10-16,22.5977,88.3421,1837648,True
DLR-101117,Howrah C631 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,372,5,2020-10-17,22.583,88.2594,354996,True
DLR-101118,Howrah C614 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,318,9,2017-03-21,22.5924,88.2329,621372,True
DLR-101119,Siliguri C228 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Multi-Brand Outlet,False,414,7,2018-12-15,26.7251,88.4275,728179,True
DLR-101120,Kolkata C881 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Online Marketplace,True,363,4,2022-02-06,22.5787,88.3989,600526,True
DLR-101121,Howrah C135 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,381,5,2020-10-17,22.5687,88.2205,676991,True
DLR-101122,Howrah C501 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,166,9,2017-04-11,22.5832,88.2917,282897,True
DLR-101123,Howrah B680 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,657,5,2020-10-01,22.6399,88.309,765360,True
DLR-101124,Asansol C571 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,547,4,2022-04-09,23.6381,86.9587,826837,True
DLR-101125,Siliguri C769 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Retail Store,False,374,2,2023-12-07,26.668,88.4655,677442,True
DLR-101126,Kolkata C827 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,510,1,2024-05-31,22.5416,88.3228,816799,True
DLR-101127,Kolkata C456 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,409,6,2019-08-11,22.5612,88.3574,402595,True
DLR-101128,Kolkata B437 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,787,11,2014-07-22,22.609,88.3959,686472,True
DLR-101129,Kolkata C759 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,420,2,2023-11-20,22.5879,88.311,444235,True
DLR-101130,Kolkata B414 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,829,6,2020-01-18,22.6064,88.3472,1081855,True
DLR-101131,Kolkata A620 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Retail Store,True,3425,23,2003-01-16,22.5681,88.3103,4018381,True
DLR-101132,Kolkata B642 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Institutional/B2B,True,1306,14,2011-06-28,22.5552,88.4006,1313610,True
DLR-101133,Asansol B653 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Retail Store,False,691,12,2013-06-02,23.7246,87.0126,1014719,True
DLR-101134,Kolkata B387 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,842,8,2017-07-26,22.6097,88.4026,824663,True
DLR-101135,Asansol C519 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,479,6,2019-08-24,23.6689,86.9612,808637,True
DLR-101136,Howrah C931 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,457,4,2021-05-28,22.5969,88.2793,530243,True
DLR-101137,Howrah C872 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,333,4,2021-07-14,22.5443,88.297,294466,True
DLR-101138,Siliguri A182 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,A,Retail Store,False,3284,16,2009-08-10,26.6959,88.4727,6137450,True
DLR-101139,Kolkata C186 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,486,3,2022-12-21,22.5422,88.3645,900219,True
DLR-101140,Kolkata B760 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1259,13,2012-05-15,22.6077,88.3495,2403296,True
DLR-101141,Kolkata C440 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,415,7,2019-03-09,22.5251,88.3766,348917,True
DLR-101142,Kolkata B720 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,696,9,2016-12-14,22.5215,88.3373,905912,True
DLR-101143,Asansol A798 Distributors,CITY-1037,Asansol,WB,West Bengal,East,A,Retail Store,False,2921,29,1996-07-21,23.6555,87.0124,5446503,True
DLR-101144,Siliguri A434 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,A,Retail Store,False,1604,9,2016-07-07,26.7313,88.384,1607308,True
DLR-101145,Kolkata C775 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,501,1,2024-08-08,22.6002,88.4088,654682,True
DLR-101146,Kolkata B853 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,744,10,2015-05-16,22.6061,88.3913,792874,True
DLR-101147,Kolkata B317 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1049,14,2012-01-07,22.5468,88.4012,1397748,True
DLR-101148,Kolkata A306 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,A,Institutional/B2B,True,1838,16,2009-10-13,22.5331,88.3919,2312103,True
DLR-101149,Howrah C972 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,185,5,2020-08-11,22.596,88.255,311051,True
DLR-101150,Kolkata B817 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Institutional/B2B,True,1382,6,2020-01-08,22.6026,88.3831,1224915,True
DLR-101151,Howrah B469 Distributors,CITY-1034,Howrah,WB,West Bengal,East,B,Retail Store,True,630,9,2016-10-03,22.581,88.2734,999767,True
DLR-101152,Kolkata B208 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,739,12,2013-07-03,22.6077,88.4028,980774,True
DLR-101153,Kolkata B172 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,906,8,2018-02-27,22.5235,88.3989,1158746,True
DLR-101154,Howrah C290 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Online Marketplace,True,491,2,2024-03-01,22.6142,88.3049,488385,True
DLR-101155,Howrah C177 Distributors,CITY-1034,Howrah,WB,West Bengal,East,C,Retail Store,True,461,7,2018-08-21,22.5522,88.2216,379984,True
DLR-101156,Asansol B398 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Retail Store,False,771,6,2020-04-05,23.7082,87.0012,957118,True
DLR-101157,Siliguri C882 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Retail Store,False,356,5,2020-08-28,26.7263,88.4472,670217,False
DLR-101158,Kolkata B541 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Retail Store,True,1213,9,2016-12-07,22.5262,88.3309,2197954,True
DLR-101159,Kolkata C433 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,159,4,2021-05-11,22.548,88.3374,265301,True
DLR-101160,Siliguri C185 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,C,Retail Store,False,395,8,2017-11-27,26.759,88.3891,641023,True
DLR-101161,Asansol C123 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Multi-Brand Outlet,False,453,4,2021-10-11,23.6869,86.994,874003,True
DLR-101162,Siliguri B539 Distributors,CITY-1036,Siliguri,WB,West Bengal,East,B,Retail Store,False,885,4,2022-01-31,26.7588,88.3808,950487,False
DLR-101163,Kolkata B212 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,B,Multi-Brand Outlet,True,995,7,2018-05-25,22.5861,88.3144,1312079,True
DLR-101164,Asansol B255 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Retail Store,False,822,6,2019-07-29,23.6727,86.9302,1065473,True
DLR-101165,Kolkata C548 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,552,6,2019-07-17,22.5836,88.3494,514852,True
DLR-101166,Durgapur A673 Distributors,CITY-1035,Durgapur,WB,West Bengal,East,A,Retail Store,False,2250,12,2013-08-05,23.5244,87.3271,4160480,True
DLR-101167,Asansol B553 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Retail Store,False,1316,16,2010-03-23,23.6774,86.9551,1993498,True
DLR-101168,Kolkata C606 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,358,8,2017-07-07,22.5529,88.4052,671235,True
DLR-101169,Asansol B254 Distributors,CITY-1037,Asansol,WB,West Bengal,East,B,Multi-Brand Outlet,False,1480,6,2019-06-17,23.6738,86.9927,1759159,True
DLR-101170,Kolkata C306 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,188,7,2018-08-24,22.5339,88.34,205584,True
DLR-101171,Asansol A522 Distributors,CITY-1037,Asansol,WB,West Bengal,East,A,Retail Store,False,3849,27,1999-01-27,23.6308,87.008,5920346,True
DLR-101172,Kolkata C762 Distributors,CITY-1033,Kolkata,WB,West Bengal,East,C,Retail Store,True,520,6,2020-03-05,22.5518,88.3654,574518,True
DLR-101173,Asansol C997 Distributors,CITY-1037,Asansol,WB,West Bengal,East,C,Retail Store,False,284,9,2017-03-05,23.6514,86.9633,474123,True
DLR-101174,Bhubaneswar A216 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,A,Institutional/B2B,True,1886,22,2004-01-23,20.3229,85.812,1823518,True
DLR-101175,Bhubaneswar C774 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,543,5,2020-11-24,20.2635,85.7973,738675,True
DLR-101176,Rourkela A416 Distributors,CITY-1093,Rourkela,OD,Odisha,East,A,Retail Store,False,3820,17,2008-07-30,22.2119,84.8725,3259507,True
DLR-101177,Rourkela C249 Distributors,CITY-1093,Rourkela,OD,Odisha,East,C,Retail Store,False,215,3,2022-06-22,22.227,84.8653,335605,True
DLR-101178,Bhubaneswar C268 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,492,4,2022-01-08,20.3383,85.8671,642271,True
DLR-101179,Rourkela C935 Distributors,CITY-1093,Rourkela,OD,Odisha,East,C,Retail Store,False,410,7,2018-08-17,22.299,84.8845,376949,True
DLR-101180,Cuttack C358 Distributors,CITY-1092,Cuttack,OD,Odisha,East,C,Retail Store,False,258,8,2017-08-08,20.4681,85.8895,424384,True
DLR-101181,Bhubaneswar C423 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,457,6,2019-07-17,20.2865,85.78,568468,True
DLR-101182,Bhubaneswar B946 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,B,Retail Store,True,896,10,2015-09-04,20.2964,85.8517,1175084,True
DLR-101183,Bhubaneswar C998 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,213,6,2020-03-24,20.346,85.8333,399424,True
DLR-101184,Rourkela A343 Distributors,CITY-1093,Rourkela,OD,Odisha,East,A,Retail Store,False,3000,25,2000-07-21,22.2367,84.8278,5949457,True
DLR-101185,Cuttack B803 Distributors,CITY-1092,Cuttack,OD,Odisha,East,B,Retail Store,False,869,15,2010-09-16,20.4661,85.8443,1349179,True
DLR-101186,Cuttack C215 Distributors,CITY-1092,Cuttack,OD,Odisha,East,C,Multi-Brand Outlet,False,166,5,2020-05-29,20.4786,85.8512,175724,True
DLR-101187,Bhubaneswar B607 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,B,Retail Store,True,1316,13,2012-08-24,20.311,85.8426,1234666,True
DLR-101188,Cuttack B321 Distributors,CITY-1092,Cuttack,OD,Odisha,East,B,Retail Store,False,716,14,2012-03-04,20.4266,85.8703,1226746,True
DLR-101189,Cuttack C641 Distributors,CITY-1092,Cuttack,OD,Odisha,East,C,Retail Store,False,300,9,2016-11-01,20.4899,85.8437,259202,True
DLR-101190,Rourkela B825 Distributors,CITY-1093,Rourkela,OD,Odisha,East,B,Multi-Brand Outlet,False,919,8,2017-04-30,22.2424,84.8514,1662142,True
DLR-101191,Bhubaneswar A855 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,A,Multi-Brand Outlet,True,2500,14,2011-07-25,20.2542,85.8298,2522327,True
DLR-101192,Cuttack C130 Distributors,CITY-1092,Cuttack,OD,Odisha,East,C,Retail Store,False,434,7,2019-01-05,20.4503,85.9009,383385,True
DLR-101193,Bhubaneswar C681 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,381,8,2018-04-13,20.3464,85.79,716839,True
DLR-101194,Cuttack B154 Distributors,CITY-1092,Cuttack,OD,Odisha,East,B,Retail Store,False,1357,13,2012-08-12,20.4745,85.8847,2441664,True
DLR-101195,Cuttack C202 Distributors,CITY-1092,Cuttack,OD,Odisha,East,C,Multi-Brand Outlet,False,161,1,2024-09-30,20.4143,85.8422,163632,True
DLR-101196,Bhubaneswar C451 Distributors,CITY-1091,Bhubaneswar,OD,Odisha,East,C,Retail Store,True,419,7,2019-04-13,20.2723,85.8038,761869,True
