request_id,request_date,centre_id,product_id,issue_type,severity,status,resolution_days,is_under_warranty,cost_inr
SVC-REQ-727605,2023-11-16,SVC-50110,HW-PC-10023,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727606,2023-04-10,SVC-50010,HW-PC-10072,Manufacturing Defect,Critical,Resolved,10.0,True,0
SVC-REQ-727607,2023-05-20,SVC-50009,HW-PC-10061,Pressure Loss,Critical,Resolved,10.0,True,0
SVC-REQ-727608,2025-05-06,SVC-50055,HW-PC-10023,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-727609,2025-01-29,SVC-50092,HW-PC-10042,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727610,2026-01-19,SVC-50126,HW-PC-10021,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727611,2024-06-08,SVC-50055,HW-PC-10072,Handle Damage,Routine,Resolved,2.0,False,150
SVC-REQ-727612,2024-07-21,SVC-50091,HW-PC-10018,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727613,2023-06-08,SVC-50026,HW-PC-10071,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727614,2023-09-09,SVC-50090,HW-PC-10058,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-727615,2025-04-29,SVC-50022,HW-PC-10019,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-727616,2023-12-05,SVC-50102,HW-PC-10061,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727617,2025-07-16,SVC-50007,HW-PC-10036,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727618,2025-05-12,SVC-50100,HW-PC-10043,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-727619,2025-06-19,SVC-50121,HW-PC-10007,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-727620,2025-04-28,SVC-50037,HW-PC-10058,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-727621,2025-05-14,SVC-50137,HW-PC-10016,Body Dent,Cosmetic,Resolved,3.0,False,150
SVC-REQ-727622,2024-11-15,SVC-50087,HW-PC-10008,Gasket Replacement,Routine,Resolved,5.0,False,1500
SVC-REQ-727623,2025-04-13,SVC-50127,HW-PC-10059,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-727624,2024-10-25,SVC-50097,HW-PC-10061,Vent Weight Lost,Routine,Resolved,4.0,False,250
SVC-REQ-727625,2023-11-09,SVC-50104,HW-PC-10062,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-727626,2023-11-19,SVC-50099,HW-PC-10064,Handle Damage,Routine,Resolved,2.0,True,0
SVC-REQ-727627,2024-06-11,SVC-50077,HW-PC-10060,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-727628,2023-04-17,SVC-50111,HW-PC-10012,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727629,2025-11-23,SVC-50049,HW-PC-10036,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-727630,2024-01-06,SVC-50034,HW-PC-10021,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727631,2023-05-24,SVC-50038,HW-PC-10020,Pressure Loss,Critical,Resolved,6.0,True,0
SVC-REQ-727632,2024-06-28,SVC-50119,HW-PC-10039,Vent Weight Lost,Routine,Resolved,5.0,True,0
SVC-REQ-727633,2025-09-04,SVC-50114,HW-PC-10052,Pressure Loss,Critical,Resolved,10.0,False,150
SVC-REQ-727634,2024-06-04,SVC-50137,HW-PC-10042,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727635,2023-12-30,SVC-50062,HW-PC-10017,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727636,2024-11-13,SVC-50114,HW-PC-10069,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727637,2024-12-10,SVC-50058,HW-PC-10010,Gasket Replacement,Routine,Resolved,5.0,False,150
SVC-REQ-727638,2025-06-30,SVC-50081,HW-PC-10003,Gasket Replacement,Routine,Resolved,4.0,False,150
SVC-REQ-727639,2025-08-16,SVC-50121,HW-PC-10003,Vent Weight Lost,Routine,Resolved,4.0,False,250
SVC-REQ-727640,2025-05-13,SVC-50022,HW-PC-10002,Handle Damage,Routine,Resolved,8.0,True,0
SVC-REQ-727641,2023-04-06,SVC-50042,HW-PC-10070,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727642,2023-04-03,SVC-50026,HW-PC-10012,Vent Weight Lost,Routine,Resolved,5.0,True,0
SVC-REQ-727643,2026-03-04,SVC-50090,HW-PC-10038,Vent Weight Lost,Routine,Resolved,4.0,False,250
SVC-REQ-727644,2023-12-31,SVC-50033,HW-PC-10051,Handle Damage,Routine,Resolved,6.0,False,250
SVC-REQ-727645,2024-01-25,SVC-50023,HW-PC-10069,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727646,2025-06-05,SVC-50048,HW-PC-10040,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-727647,2024-12-16,SVC-50027,HW-PC-10007,Safety Valve Issue,Critical,Pending,,False,450
SVC-REQ-727648,2024-08-13,SVC-50014,HW-PC-10016,Gasket Replacement,Routine,Resolved,6.0,True,0
SVC-REQ-727649,2023-07-28,SVC-50107,HW-PC-10002,Pressure Loss,Critical,Resolved,7.0,True,0
SVC-REQ-727650,2023-06-20,SVC-50003,HW-PC-10010,Safety Valve Issue,Critical,Resolved,10.0,False,150
SVC-REQ-727651,2025-05-10,SVC-50091,HW-PC-10009,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-727652,2023-08-07,SVC-50127,HW-PC-10012,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727653,2024-07-11,SVC-50109,HW-PC-10066,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-727654,2025-06-09,SVC-50054,HW-PC-10035,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727655,2025-12-24,SVC-50005,HW-PC-10044,Gasket Replacement,Routine,Resolved,2.0,False,150
SVC-REQ-727656,2025-11-09,SVC-50130,HW-PC-10039,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727657,2025-10-31,SVC-50039,HW-PC-10003,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-727658,2024-04-29,SVC-50139,HW-PC-10026,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-727659,2025-12-27,SVC-50043,HW-PC-10039,Body Dent,Cosmetic,Resolved,3.0,True,0
SVC-REQ-727660,2025-04-20,SVC-50024,HW-PC-10062,Body Dent,Cosmetic,Escalated,5.0,True,0
SVC-REQ-727661,2025-11-20,SVC-50037,HW-PC-10068,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-727662,2023-06-27,SVC-50006,HW-PC-10009,Safety Valve Issue,Critical,Resolved,8.0,False,150
SVC-REQ-727663,2023-05-13,SVC-50016,HW-PC-10008,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-727664,2024-07-04,SVC-50101,HW-PC-10023,Handle Damage,Routine,Pending,,False,450
SVC-REQ-727665,2025-09-18,SVC-50103,HW-PC-10020,Safety Valve Issue,Critical,Resolved,8.0,True,0
SVC-REQ-727666,2024-06-14,SVC-50123,HW-PC-10054,Safety Valve Issue,Critical,Resolved,10.0,True,0
SVC-REQ-727667,2025-11-19,SVC-50059,HW-PC-10017,Lid Stuck,Critical,Resolved,10.0,True,0
SVC-REQ-727668,2023-12-05,SVC-50064,HW-PC-10072,Gasket Replacement,Routine,Resolved,6.0,False,450
SVC-REQ-727669,2023-05-13,SVC-50037,HW-PC-10039,Safety Valve Issue,Critical,Resolved,9.0,False,150
SVC-REQ-727670,2025-07-02,SVC-50110,HW-PC-10010,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-727671,2025-02-08,SVC-50123,HW-PC-10018,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-727672,2024-07-16,SVC-50079,HW-PC-10041,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727673,2025-10-09,SVC-50126,HW-PC-10037,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727674,2025-09-14,SVC-50064,HW-PC-10051,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727675,2024-03-20,SVC-50107,HW-PC-10020,Safety Valve Issue,Critical,Resolved,9.0,False,150
SVC-REQ-727676,2025-09-30,SVC-50107,HW-PC-10053,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727677,2024-04-14,SVC-50053,HW-PC-10019,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727678,2025-02-02,SVC-50111,HW-PC-10006,Vent Weight Lost,Routine,Resolved,5.0,True,0
SVC-REQ-727679,2023-10-26,SVC-50051,HW-PC-10005,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727680,2023-12-31,SVC-50019,HW-PC-10071,Gasket Replacement,Routine,Resolved,4.0,False,450
SVC-REQ-727681,2024-07-25,SVC-50078,HW-PC-10003,Gasket Replacement,Routine,Resolved,9.0,True,0
SVC-REQ-727682,2024-03-09,SVC-50110,HW-PC-10043,Safety Valve Issue,Critical,Escalated,7.0,True,0
SVC-REQ-727683,2023-08-12,SVC-50064,HW-PC-10071,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727684,2024-09-04,SVC-50076,HW-PC-10020,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727685,2024-10-08,SVC-50106,HW-PC-10049,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727686,2023-09-16,SVC-50128,HW-PC-10023,Vent Weight Lost,Routine,Escalated,2.0,True,0
SVC-REQ-727687,2023-10-05,SVC-50053,HW-PC-10069,Lid Stuck,Critical,Resolved,5.0,True,0
SVC-REQ-727688,2023-05-04,SVC-50100,HW-PC-10020,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-727689,2023-05-05,SVC-50019,HW-PC-10007,Body Dent,Cosmetic,Resolved,4.0,False,1500
SVC-REQ-727690,2024-04-29,SVC-50094,HW-PC-10017,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-727691,2023-09-02,SVC-50136,HW-PC-10068,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727692,2025-12-20,SVC-50097,HW-PC-10035,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-727693,2023-11-03,SVC-50002,HW-PC-10012,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727694,2023-06-06,SVC-50009,HW-PC-10022,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727695,2024-06-10,SVC-50103,HW-PC-10030,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-727696,2023-10-26,SVC-50130,HW-PC-10002,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727697,2023-06-02,SVC-50098,HW-PC-10053,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-727698,2025-06-24,SVC-50124,HW-PC-10005,Safety Valve Issue,Critical,Resolved,6.0,False,250
SVC-REQ-727699,2024-11-24,SVC-50038,HW-PC-10070,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727700,2023-05-29,SVC-50045,HW-PC-10030,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-727701,2024-08-18,SVC-50042,HW-PC-10002,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727702,2023-05-13,SVC-50045,HW-PC-10035,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727703,2024-04-24,SVC-50001,HW-PC-10015,Vent Weight Lost,Routine,Resolved,4.0,False,450
SVC-REQ-727704,2024-05-04,SVC-50035,HW-PC-10069,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727705,2025-09-12,SVC-50007,HW-PC-10019,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-727706,2025-06-08,SVC-50071,HW-PC-10018,Gasket Replacement,Routine,Pending,,False,800
SVC-REQ-727707,2025-11-30,SVC-50007,HW-PC-10067,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727708,2023-08-26,SVC-50005,HW-PC-10023,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-727709,2024-11-03,SVC-50064,HW-PC-10055,Gasket Replacement,Routine,Resolved,5.0,False,1500
SVC-REQ-727710,2023-04-24,SVC-50051,HW-PC-10032,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-727711,2025-09-15,SVC-50040,HW-PC-10034,Gasket Replacement,Routine,Resolved,7.0,True,0
SVC-REQ-727712,2024-05-07,SVC-50072,HW-PC-10001,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-727713,2023-06-09,SVC-50083,HW-PC-10011,Vent Weight Lost,Routine,Resolved,5.0,True,0
SVC-REQ-727714,2024-03-20,SVC-50058,HW-PC-10022,Handle Damage,Routine,Pending,,True,0
SVC-REQ-727715,2024-02-01,SVC-50025,HW-PC-10012,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727716,2025-07-07,SVC-50038,HW-PC-10026,Handle Damage,Routine,Resolved,2.0,True,0
SVC-REQ-727717,2023-08-09,SVC-50031,HW-PC-10068,Gasket Replacement,Routine,Resolved,5.0,False,450
SVC-REQ-727718,2024-11-23,SVC-50007,HW-PC-10043,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727719,2025-08-09,SVC-50018,HW-PC-10070,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-727720,2025-06-12,SVC-50012,HW-PC-10033,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727721,2026-01-06,SVC-50057,HW-PC-10022,Lid Stuck,Critical,Resolved,5.0,True,0
SVC-REQ-727722,2023-04-01,SVC-50056,HW-PC-10048,Gasket Replacement,Routine,Escalated,5.0,True,0
SVC-REQ-727723,2024-04-24,SVC-50132,HW-PC-10069,Vent Weight Lost,Routine,Resolved,7.0,True,0
SVC-REQ-727724,2024-05-10,SVC-50025,HW-PC-10005,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727725,2023-05-08,SVC-50001,HW-PC-10068,Lid Stuck,Critical,Resolved,7.0,True,0
SVC-REQ-727726,2025-09-06,SVC-50079,HW-PC-10014,Lid Stuck,Critical,Resolved,5.0,False,150
SVC-REQ-727727,2025-04-26,SVC-50036,HW-PC-10071,Gasket Replacement,Routine,Resolved,8.0,True,0
SVC-REQ-727728,2024-10-28,SVC-50078,HW-PC-10062,Handle Damage,Routine,Resolved,7.0,True,0
SVC-REQ-727729,2024-06-11,SVC-50039,HW-PC-10035,Safety Valve Issue,Critical,Resolved,8.0,False,800
SVC-REQ-727730,2025-11-28,SVC-50010,HW-PC-10002,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727731,2023-12-31,SVC-50139,HW-PC-10017,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727732,2024-04-01,SVC-50016,HW-PC-10017,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727733,2026-01-29,SVC-50055,HW-PC-10010,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727734,2023-06-05,SVC-50002,HW-PC-10051,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727735,2025-07-24,SVC-50004,HW-PC-10069,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-727736,2025-05-23,SVC-50037,HW-PC-10026,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727737,2025-12-04,SVC-50120,HW-PC-10070,Handle Damage,Routine,Resolved,3.0,False,250
SVC-REQ-727738,2023-06-28,SVC-50112,HW-PC-10027,Gasket Replacement,Routine,Pending,,False,150
SVC-REQ-727739,2026-02-23,SVC-50110,HW-PC-10030,Safety Valve Issue,Critical,Resolved,6.0,False,150
SVC-REQ-727740,2023-05-04,SVC-50052,HW-PC-10006,Handle Damage,Routine,Resolved,3.0,False,450
SVC-REQ-727741,2024-04-05,SVC-50122,HW-PC-10025,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-727742,2023-06-23,SVC-50103,HW-PC-10065,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727743,2023-05-24,SVC-50030,HW-PC-10038,Handle Damage,Routine,Resolved,5.0,False,250
SVC-REQ-727744,2026-02-15,SVC-50127,HW-PC-10040,Safety Valve Issue,Critical,Resolved,7.0,False,150
SVC-REQ-727745,2025-05-25,SVC-50048,HW-PC-10011,Body Dent,Cosmetic,Resolved,6.0,True,0
SVC-REQ-727746,2024-10-01,SVC-50090,HW-PC-10015,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727747,2023-07-19,SVC-50030,HW-PC-10004,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727748,2024-10-25,SVC-50025,HW-PC-10066,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-727749,2024-03-15,SVC-50096,HW-PC-10059,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-727750,2024-01-10,SVC-50060,HW-PC-10072,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727751,2025-01-28,SVC-50076,HW-PC-10039,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727752,2025-08-06,SVC-50111,HW-PC-10063,Body Dent,Cosmetic,Resolved,3.0,True,0
SVC-REQ-727753,2024-07-20,SVC-50124,HW-PC-10020,Safety Valve Issue,Critical,Resolved,9.0,True,0
SVC-REQ-727754,2024-09-17,SVC-50070,HW-PC-10012,Safety Valve Issue,Critical,Resolved,8.0,False,450
SVC-REQ-727755,2025-03-13,SVC-50040,HW-PC-10001,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727756,2023-08-07,SVC-50052,HW-PC-10007,Gasket Replacement,Routine,Pending,,False,250
SVC-REQ-727757,2025-09-19,SVC-50130,HW-PC-10027,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727758,2025-09-29,SVC-50099,HW-PC-10069,Manufacturing Defect,Critical,Resolved,6.0,True,0
SVC-REQ-727759,2024-11-09,SVC-50134,HW-PC-10007,Manufacturing Defect,Critical,Pending,,True,0
SVC-REQ-727760,2023-10-20,SVC-50114,HW-PC-10001,Pressure Loss,Critical,Resolved,5.0,True,0
SVC-REQ-727761,2024-09-26,SVC-50066,HW-PC-10060,Gasket Replacement,Routine,Resolved,4.0,False,450
SVC-REQ-727762,2023-07-16,SVC-50062,HW-PC-10063,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727763,2025-07-04,SVC-50052,HW-PC-10004,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727764,2024-03-04,SVC-50125,HW-PC-10059,Handle Damage,Routine,Resolved,7.0,False,250
SVC-REQ-727765,2024-03-04,SVC-50108,HW-PC-10046,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-727766,2026-01-19,SVC-50134,HW-PC-10021,Gasket Replacement,Routine,Resolved,5.0,False,800
SVC-REQ-727767,2024-06-26,SVC-50084,HW-PC-10053,Handle Damage,Routine,Pending,,True,0
SVC-REQ-727768,2025-08-04,SVC-50102,HW-PC-10004,Safety Valve Issue,Critical,Pending,,True,0
SVC-REQ-727769,2025-02-23,SVC-50060,HW-PC-10068,Handle Damage,Routine,Resolved,6.0,False,150
SVC-REQ-727770,2024-03-10,SVC-50030,HW-PC-10021,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727771,2023-08-06,SVC-50013,HW-PC-10001,Handle Damage,Routine,Pending,,False,450
SVC-REQ-727772,2025-08-14,SVC-50028,HW-PC-10071,Vent Weight Lost,Routine,Resolved,3.0,True,0
SVC-REQ-727773,2025-07-03,SVC-50081,HW-PC-10021,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727774,2023-09-28,SVC-50106,HW-PC-10019,Lid Stuck,Critical,Resolved,6.0,True,0
SVC-REQ-727775,2023-12-18,SVC-50123,HW-PC-10030,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727776,2025-07-08,SVC-50065,HW-PC-10074,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727777,2026-03-11,SVC-50135,HW-PC-10004,Vent Weight Lost,Routine,Resolved,2.0,True,0
SVC-REQ-727778,2025-10-07,SVC-50138,HW-PC-10058,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727779,2025-04-20,SVC-50056,HW-PC-10016,Gasket Replacement,Routine,Resolved,10.0,True,0
SVC-REQ-727780,2025-12-17,SVC-50080,HW-PC-10007,Gasket Replacement,Routine,Pending,,True,0
SVC-REQ-727781,2024-01-29,SVC-50019,HW-PC-10057,Pressure Loss,Critical,Escalated,5.0,True,0
SVC-REQ-727782,2023-04-12,SVC-50057,HW-PC-10074,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-727783,2024-03-16,SVC-50108,HW-PC-10057,Safety Valve Issue,Critical,Escalated,8.0,True,0
SVC-REQ-727784,2026-02-25,SVC-50047,HW-PC-10042,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727785,2025-11-16,SVC-50104,HW-PC-10058,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727786,2023-05-23,SVC-50124,HW-PC-10008,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727787,2024-09-27,SVC-50117,HW-PC-10027,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727788,2023-06-18,SVC-50034,HW-PC-10015,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-727789,2025-08-03,SVC-50057,HW-PC-10041,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727790,2024-05-12,SVC-50117,HW-PC-10006,Safety Valve Issue,Critical,Escalated,7.0,False,450
SVC-REQ-727791,2025-12-13,SVC-50087,HW-PC-10054,Handle Damage,Routine,Pending,,True,0
SVC-REQ-727792,2023-05-27,SVC-50109,HW-PC-10024,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727793,2025-06-07,SVC-50136,HW-PC-10037,Safety Valve Issue,Critical,Resolved,6.0,True,0
SVC-REQ-727794,2024-06-06,SVC-50073,HW-PC-10026,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-727795,2024-01-06,SVC-50073,HW-PC-10008,Pressure Loss,Critical,Resolved,7.0,False,800
SVC-REQ-727796,2024-10-15,SVC-50137,HW-PC-10040,Gasket Replacement,Routine,Resolved,3.0,False,1500
SVC-REQ-727797,2024-09-08,SVC-50133,HW-PC-10039,Body Dent,Cosmetic,Resolved,6.0,True,0
SVC-REQ-727798,2024-04-18,SVC-50057,HW-PC-10062,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727799,2025-03-10,SVC-50126,HW-PC-10017,Lid Stuck,Critical,Resolved,7.0,False,150
SVC-REQ-727800,2025-03-24,SVC-50122,HW-PC-10015,Safety Valve Issue,Critical,Resolved,6.0,False,450
SVC-REQ-727801,2023-06-16,SVC-50096,HW-PC-10031,Gasket Replacement,Routine,Resolved,4.0,False,150
SVC-REQ-727802,2024-12-29,SVC-50117,HW-PC-10010,Handle Damage,Routine,Resolved,2.0,True,0
SVC-REQ-727803,2025-05-17,SVC-50045,HW-PC-10016,Handle Damage,Routine,Resolved,4.0,False,250
SVC-REQ-727804,2023-06-15,SVC-50023,HW-PC-10009,Lid Stuck,Critical,Resolved,8.0,True,0
SVC-REQ-727805,2025-03-22,SVC-50102,HW-PC-10057,Gasket Replacement,Routine,Resolved,4.0,True,0
SVC-REQ-727806,2025-08-21,SVC-50015,HW-PC-10060,Handle Damage,Routine,Resolved,3.0,False,150
SVC-REQ-727807,2025-09-23,SVC-50124,HW-PC-10031,Vent Weight Lost,Routine,Pending,,True,0
SVC-REQ-727808,2023-05-15,SVC-50098,HW-PC-10047,Lid Stuck,Critical,Resolved,9.0,True,0
SVC-REQ-727809,2025-05-05,SVC-50100,HW-PC-10053,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-727810,2025-08-13,SVC-50120,HW-PC-10059,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727811,2024-06-03,SVC-50061,HW-PC-10043,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-727812,2024-11-11,SVC-50082,HW-PC-10062,Safety Valve Issue,Critical,Resolved,5.0,False,250
SVC-REQ-727813,2024-01-01,SVC-50110,HW-PC-10064,Handle Damage,Routine,Resolved,5.0,False,150
SVC-REQ-727814,2024-03-03,SVC-50105,HW-PC-10044,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727815,2024-09-27,SVC-50058,HW-PC-10073,Gasket Replacement,Routine,Resolved,2.0,True,0
SVC-REQ-727816,2023-09-07,SVC-50048,HW-PC-10044,Safety Valve Issue,Critical,Escalated,5.0,True,0
SVC-REQ-727817,2024-05-10,SVC-50080,HW-PC-10021,Safety Valve Issue,Critical,Resolved,7.0,False,1500
SVC-REQ-727818,2024-02-21,SVC-50012,HW-PC-10046,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727819,2023-12-08,SVC-50059,HW-PC-10048,Gasket Replacement,Routine,Resolved,4.0,False,450
SVC-REQ-727820,2024-09-06,SVC-50052,HW-PC-10018,Body Dent,Cosmetic,Resolved,5.0,True,0
SVC-REQ-727821,2025-10-01,SVC-50088,HW-PC-10068,Handle Damage,Routine,Resolved,4.0,True,0
SVC-REQ-727822,2023-12-11,SVC-50040,HW-PC-10009,Pressure Loss,Critical,Resolved,9.0,True,0
SVC-REQ-727823,2025-03-22,SVC-50062,HW-PC-10058,Safety Valve Issue,Critical,Resolved,5.0,True,0
SVC-REQ-727824,2023-12-22,SVC-50056,HW-PC-10059,Vent Weight Lost,Routine,Resolved,6.0,True,0
SVC-REQ-727825,2023-08-28,SVC-50020,HW-PC-10071,Gasket Replacement,Routine,Resolved,5.0,True,0
SVC-REQ-727826,2026-01-16,SVC-50044,HW-PC-10044,Handle Damage,Routine,Resolved,4.0,False,150
SVC-REQ-727827,2025-02-18,SVC-50013,HW-PC-10008,Vent Weight Lost,Routine,Resolved,4.0,True,0
SVC-REQ-727828,2023-07-14,SVC-50102,HW-PC-10065,Gasket Replacement,Routine,Resolved,4.0,False,250
SVC-REQ-727829,2025-02-17,SVC-50082,HW-PC-10008,Handle Damage,Routine,Resolved,3.0,True,0
SVC-REQ-727830,2023-10-07,SVC-50030,HW-PC-10030,Handle Damage,Routine,Resolved,6.0,True,0
SVC-REQ-727831,2025-11-21,SVC-50108,HW-PC-10007,Safety Valve Issue,Critical,Resolved,7.0,True,0
SVC-REQ-727832,2023-12-16,SVC-50005,HW-PC-10062,Body Dent,Cosmetic,Pending,,True,0
SVC-REQ-727833,2025-08-24,SVC-50080,HW-PC-10008,Handle Damage,Routine,Resolved,5.0,True,0
SVC-REQ-727834,2023-11-02,SVC-50107,HW-PC-10033,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727835,2024-11-25,SVC-50134,HW-PC-10010,Lid Stuck,Critical,Pending,,True,0
SVC-REQ-727836,2025-12-14,SVC-50016,HW-PC-10028,Gasket Replacement,Routine,Resolved,3.0,True,0
SVC-REQ-727837,2024-02-13,SVC-50054,HW-PC-10027,Safety Valve Issue,Critical,Resolved,8.0,False,450
SVC-REQ-727838,2023-06-20,SVC-50108,HW-PC-10017,Vent Weight Lost,Routine,Resolved,6.0,True,0
