pricing_id,snapshot_date,product_id,competitor,hawkins_price,competitor_price,price_gap_pct
CP-803344,2023-11-01,HW-AC-10119,Stove Kraft,260.0,240.0,-7.69
CP-803345,2023-12-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803346,2023-12-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803347,2023-12-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803348,2023-12-01,HW-AC-10119,Stove Kraft,260.0,230.0,-11.54
CP-803349,2024-01-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803350,2024-01-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803351,2024-01-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803352,2024-01-01,HW-AC-10119,Stove Kraft,260.0,230.0,-11.54
CP-803353,2024-02-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803354,2024-02-01,HW-AC-10119,Butterfly,260.0,250.0,-3.85
CP-803355,2024-02-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803356,2024-02-01,HW-AC-10119,Stove Kraft,260.0,220.0,-15.38
CP-803357,2024-03-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803358,2024-03-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803359,2024-03-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803360,2024-03-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803361,2024-04-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803362,2024-04-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803363,2024-04-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803364,2024-04-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803365,2024-05-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803366,2024-05-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803367,2024-05-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803368,2024-05-01,HW-AC-10119,Stove Kraft,260.0,230.0,-11.54
CP-803369,2024-06-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803370,2024-06-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803371,2024-06-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803372,2024-06-01,HW-AC-10119,Stove Kraft,260.0,250.0,-3.85
CP-803373,2024-07-01,HW-AC-10119,TTK Prestige,260.0,270.0,3.85
CP-803374,2024-07-01,HW-AC-10119,Butterfly,260.0,250.0,-3.85
CP-803375,2024-07-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803376,2024-07-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803377,2024-08-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803378,2024-08-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803379,2024-08-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803380,2024-08-01,HW-AC-10119,Stove Kraft,260.0,250.0,-3.85
CP-803381,2024-09-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803382,2024-09-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803383,2024-09-01,HW-AC-10119,Pigeon,260.0,200.0,-23.08
CP-803384,2024-09-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803385,2024-10-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803386,2024-10-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803387,2024-10-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803388,2024-10-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803389,2024-11-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803390,2024-11-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803391,2024-11-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803392,2024-11-01,HW-AC-10119,Stove Kraft,260.0,220.0,-15.38
CP-803393,2024-12-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803394,2024-12-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803395,2024-12-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803396,2024-12-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803397,2025-01-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803398,2025-01-01,HW-AC-10119,Butterfly,260.0,250.0,-3.85
CP-803399,2025-01-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803400,2025-01-01,HW-AC-10119,Stove Kraft,260.0,250.0,-3.85
CP-803401,2025-02-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803402,2025-02-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803403,2025-02-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803404,2025-02-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803405,2025-03-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803406,2025-03-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803407,2025-03-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803408,2025-03-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803409,2025-04-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803410,2025-04-01,HW-AC-10119,Butterfly,260.0,210.0,-19.23
CP-803411,2025-04-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803412,2025-04-01,HW-AC-10119,Stove Kraft,260.0,250.0,-3.85
CP-803413,2025-05-01,HW-AC-10119,TTK Prestige,260.0,310.0,19.23
CP-803414,2025-05-01,HW-AC-10119,Butterfly,260.0,250.0,-3.85
CP-803415,2025-05-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803416,2025-05-01,HW-AC-10119,Stove Kraft,260.0,240.0,-7.69
CP-803417,2025-06-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803418,2025-06-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803419,2025-06-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803420,2025-06-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803421,2025-07-01,HW-AC-10119,TTK Prestige,260.0,310.0,19.23
CP-803422,2025-07-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803423,2025-07-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803424,2025-07-01,HW-AC-10119,Stove Kraft,260.0,270.0,3.85
CP-803425,2025-08-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803426,2025-08-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803427,2025-08-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803428,2025-08-01,HW-AC-10119,Stove Kraft,260.0,230.0,-11.54
CP-803429,2025-09-01,HW-AC-10119,TTK Prestige,260.0,310.0,19.23
CP-803430,2025-09-01,HW-AC-10119,Butterfly,260.0,270.0,3.85
CP-803431,2025-09-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803432,2025-09-01,HW-AC-10119,Stove Kraft,260.0,270.0,3.85
CP-803433,2025-10-01,HW-AC-10119,TTK Prestige,260.0,280.0,7.69
CP-803434,2025-10-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803435,2025-10-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803436,2025-10-01,HW-AC-10119,Stove Kraft,260.0,270.0,3.85
CP-803437,2025-11-01,HW-AC-10119,TTK Prestige,260.0,290.0,11.54
CP-803438,2025-11-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803439,2025-11-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803440,2025-11-01,HW-AC-10119,Stove Kraft,260.0,260.0,0.0
CP-803441,2025-12-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803442,2025-12-01,HW-AC-10119,Butterfly,260.0,230.0,-11.54
CP-803443,2025-12-01,HW-AC-10119,Pigeon,260.0,210.0,-19.23
CP-803444,2025-12-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803445,2026-01-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803446,2026-01-01,HW-AC-10119,Butterfly,260.0,240.0,-7.69
CP-803447,2026-01-01,HW-AC-10119,Pigeon,260.0,220.0,-15.38
CP-803448,2026-01-01,HW-AC-10119,Stove Kraft,260.0,270.0,3.85
CP-803449,2026-02-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803450,2026-02-01,HW-AC-10119,Butterfly,260.0,270.0,3.85
CP-803451,2026-02-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803452,2026-02-01,HW-AC-10119,Stove Kraft,260.0,270.0,3.85
CP-803453,2026-03-01,HW-AC-10119,TTK Prestige,260.0,300.0,15.38
CP-803454,2026-03-01,HW-AC-10119,Butterfly,260.0,260.0,0.0
CP-803455,2026-03-01,HW-AC-10119,Pigeon,260.0,230.0,-11.54
CP-803456,2026-03-01,HW-AC-10119,Stove Kraft,260.0,280.0,7.69
CP-803457,2023-04-01,HW-AC-10120,TTK Prestige,450.0,450.0,0.0
CP-803458,2023-04-01,HW-AC-10120,Butterfly,450.0,390.0,-13.33
CP-803459,2023-04-01,HW-AC-10120,Pigeon,450.0,350.0,-22.22
CP-803460,2023-04-01,HW-AC-10120,Stove Kraft,450.0,380.0,-15.56
CP-803461,2023-05-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803462,2023-05-01,HW-AC-10120,Butterfly,450.0,410.0,-8.89
CP-803463,2023-05-01,HW-AC-10120,Pigeon,450.0,340.0,-24.44
CP-803464,2023-05-01,HW-AC-10120,Stove Kraft,450.0,410.0,-8.89
CP-803465,2023-06-01,HW-AC-10120,TTK Prestige,450.0,450.0,0.0
CP-803466,2023-06-01,HW-AC-10120,Butterfly,450.0,450.0,0.0
CP-803467,2023-06-01,HW-AC-10120,Pigeon,450.0,340.0,-24.44
CP-803468,2023-06-01,HW-AC-10120,Stove Kraft,450.0,420.0,-6.67
CP-803469,2023-07-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803470,2023-07-01,HW-AC-10120,Butterfly,450.0,370.0,-17.78
CP-803471,2023-07-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803472,2023-07-01,HW-AC-10120,Stove Kraft,450.0,440.0,-2.22
CP-803473,2023-08-01,HW-AC-10120,TTK Prestige,450.0,480.0,6.67
CP-803474,2023-08-01,HW-AC-10120,Butterfly,450.0,360.0,-20.0
CP-803475,2023-08-01,HW-AC-10120,Pigeon,450.0,320.0,-28.89
CP-803476,2023-08-01,HW-AC-10120,Stove Kraft,450.0,480.0,6.67
CP-803477,2023-09-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803478,2023-09-01,HW-AC-10120,Butterfly,450.0,380.0,-15.56
CP-803479,2023-09-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803480,2023-09-01,HW-AC-10120,Stove Kraft,450.0,410.0,-8.89
CP-803481,2023-10-01,HW-AC-10120,TTK Prestige,450.0,480.0,6.67
CP-803482,2023-10-01,HW-AC-10120,Butterfly,450.0,340.0,-24.44
CP-803483,2023-10-01,HW-AC-10120,Pigeon,450.0,340.0,-24.44
CP-803484,2023-10-01,HW-AC-10120,Stove Kraft,450.0,390.0,-13.33
CP-803485,2023-11-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803486,2023-11-01,HW-AC-10120,Butterfly,450.0,410.0,-8.89
CP-803487,2023-11-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803488,2023-11-01,HW-AC-10120,Stove Kraft,450.0,400.0,-11.11
CP-803489,2023-12-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803490,2023-12-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803491,2023-12-01,HW-AC-10120,Pigeon,450.0,350.0,-22.22
CP-803492,2023-12-01,HW-AC-10120,Stove Kraft,450.0,370.0,-17.78
CP-803493,2024-01-01,HW-AC-10120,TTK Prestige,450.0,460.0,2.22
CP-803494,2024-01-01,HW-AC-10120,Butterfly,450.0,430.0,-4.44
CP-803495,2024-01-01,HW-AC-10120,Pigeon,450.0,340.0,-24.44
CP-803496,2024-01-01,HW-AC-10120,Stove Kraft,450.0,390.0,-13.33
CP-803497,2024-02-01,HW-AC-10120,TTK Prestige,450.0,460.0,2.22
CP-803498,2024-02-01,HW-AC-10120,Butterfly,450.0,410.0,-8.89
CP-803499,2024-02-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803500,2024-02-01,HW-AC-10120,Stove Kraft,450.0,450.0,0.0
CP-803501,2024-03-01,HW-AC-10120,TTK Prestige,450.0,480.0,6.67
CP-803502,2024-03-01,HW-AC-10120,Butterfly,450.0,440.0,-2.22
CP-803503,2024-03-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803504,2024-03-01,HW-AC-10120,Stove Kraft,450.0,430.0,-4.44
CP-803505,2024-04-01,HW-AC-10120,TTK Prestige,450.0,470.0,4.44
CP-803506,2024-04-01,HW-AC-10120,Butterfly,450.0,430.0,-4.44
CP-803507,2024-04-01,HW-AC-10120,Pigeon,450.0,400.0,-11.11
CP-803508,2024-04-01,HW-AC-10120,Stove Kraft,450.0,450.0,0.0
CP-803509,2024-05-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803510,2024-05-01,HW-AC-10120,Butterfly,450.0,430.0,-4.44
CP-803511,2024-05-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803512,2024-05-01,HW-AC-10120,Stove Kraft,450.0,450.0,0.0
CP-803513,2024-06-01,HW-AC-10120,TTK Prestige,450.0,470.0,4.44
CP-803514,2024-06-01,HW-AC-10120,Butterfly,450.0,410.0,-8.89
CP-803515,2024-06-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803516,2024-06-01,HW-AC-10120,Stove Kraft,450.0,390.0,-13.33
CP-803517,2024-07-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803518,2024-07-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803519,2024-07-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803520,2024-07-01,HW-AC-10120,Stove Kraft,450.0,410.0,-8.89
CP-803521,2024-08-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803522,2024-08-01,HW-AC-10120,Butterfly,450.0,400.0,-11.11
CP-803523,2024-08-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803524,2024-08-01,HW-AC-10120,Stove Kraft,450.0,430.0,-4.44
CP-803525,2024-09-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803526,2024-09-01,HW-AC-10120,Butterfly,450.0,450.0,0.0
CP-803527,2024-09-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803528,2024-09-01,HW-AC-10120,Stove Kraft,450.0,440.0,-2.22
CP-803529,2024-10-01,HW-AC-10120,TTK Prestige,450.0,480.0,6.67
CP-803530,2024-10-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803531,2024-10-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803532,2024-10-01,HW-AC-10120,Stove Kraft,450.0,410.0,-8.89
CP-803533,2024-11-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803534,2024-11-01,HW-AC-10120,Butterfly,450.0,430.0,-4.44
CP-803535,2024-11-01,HW-AC-10120,Pigeon,450.0,390.0,-13.33
CP-803536,2024-11-01,HW-AC-10120,Stove Kraft,450.0,490.0,8.89
CP-803537,2024-12-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803538,2024-12-01,HW-AC-10120,Butterfly,450.0,390.0,-13.33
CP-803539,2024-12-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803540,2024-12-01,HW-AC-10120,Stove Kraft,450.0,400.0,-11.11
CP-803541,2025-01-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803542,2025-01-01,HW-AC-10120,Butterfly,450.0,380.0,-15.56
CP-803543,2025-01-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803544,2025-01-01,HW-AC-10120,Stove Kraft,450.0,430.0,-4.44
CP-803545,2025-02-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803546,2025-02-01,HW-AC-10120,Butterfly,450.0,450.0,0.0
CP-803547,2025-02-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803548,2025-02-01,HW-AC-10120,Stove Kraft,450.0,420.0,-6.67
CP-803549,2025-03-01,HW-AC-10120,TTK Prestige,450.0,520.0,15.56
CP-803550,2025-03-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803551,2025-03-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803552,2025-03-01,HW-AC-10120,Stove Kraft,450.0,480.0,6.67
CP-803553,2025-04-01,HW-AC-10120,TTK Prestige,450.0,490.0,8.89
CP-803554,2025-04-01,HW-AC-10120,Butterfly,450.0,410.0,-8.89
CP-803555,2025-04-01,HW-AC-10120,Pigeon,450.0,390.0,-13.33
CP-803556,2025-04-01,HW-AC-10120,Stove Kraft,450.0,430.0,-4.44
CP-803557,2025-05-01,HW-AC-10120,TTK Prestige,450.0,520.0,15.56
CP-803558,2025-05-01,HW-AC-10120,Butterfly,450.0,460.0,2.22
CP-803559,2025-05-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803560,2025-05-01,HW-AC-10120,Stove Kraft,450.0,460.0,2.22
CP-803561,2025-06-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803562,2025-06-01,HW-AC-10120,Butterfly,450.0,470.0,4.44
CP-803563,2025-06-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803564,2025-06-01,HW-AC-10120,Stove Kraft,450.0,480.0,6.67
CP-803565,2025-07-01,HW-AC-10120,TTK Prestige,450.0,540.0,20.0
CP-803566,2025-07-01,HW-AC-10120,Butterfly,450.0,450.0,0.0
CP-803567,2025-07-01,HW-AC-10120,Pigeon,450.0,380.0,-15.56
CP-803568,2025-07-01,HW-AC-10120,Stove Kraft,450.0,470.0,4.44
CP-803569,2025-08-01,HW-AC-10120,TTK Prestige,450.0,530.0,17.78
CP-803570,2025-08-01,HW-AC-10120,Butterfly,450.0,440.0,-2.22
CP-803571,2025-08-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803572,2025-08-01,HW-AC-10120,Stove Kraft,450.0,450.0,0.0
CP-803573,2025-09-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803574,2025-09-01,HW-AC-10120,Butterfly,450.0,460.0,2.22
CP-803575,2025-09-01,HW-AC-10120,Pigeon,450.0,390.0,-13.33
CP-803576,2025-09-01,HW-AC-10120,Stove Kraft,450.0,520.0,15.56
CP-803577,2025-10-01,HW-AC-10120,TTK Prestige,450.0,510.0,13.33
CP-803578,2025-10-01,HW-AC-10120,Butterfly,450.0,460.0,2.22
CP-803579,2025-10-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803580,2025-10-01,HW-AC-10120,Stove Kraft,450.0,470.0,4.44
CP-803581,2025-11-01,HW-AC-10120,TTK Prestige,450.0,550.0,22.22
CP-803582,2025-11-01,HW-AC-10120,Butterfly,450.0,400.0,-11.11
CP-803583,2025-11-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803584,2025-11-01,HW-AC-10120,Stove Kraft,450.0,450.0,0.0
CP-803585,2025-12-01,HW-AC-10120,TTK Prestige,450.0,550.0,22.22
CP-803586,2025-12-01,HW-AC-10120,Butterfly,450.0,430.0,-4.44
CP-803587,2025-12-01,HW-AC-10120,Pigeon,450.0,360.0,-20.0
CP-803588,2025-12-01,HW-AC-10120,Stove Kraft,450.0,480.0,6.67
CP-803589,2026-01-01,HW-AC-10120,TTK Prestige,450.0,500.0,11.11
CP-803590,2026-01-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803591,2026-01-01,HW-AC-10120,Pigeon,450.0,420.0,-6.67
CP-803592,2026-01-01,HW-AC-10120,Stove Kraft,450.0,470.0,4.44
CP-803593,2026-02-01,HW-AC-10120,TTK Prestige,450.0,520.0,15.56
CP-803594,2026-02-01,HW-AC-10120,Butterfly,450.0,420.0,-6.67
CP-803595,2026-02-01,HW-AC-10120,Pigeon,450.0,350.0,-22.22
CP-803596,2026-02-01,HW-AC-10120,Stove Kraft,450.0,440.0,-2.22
CP-803597,2026-03-01,HW-AC-10120,TTK Prestige,450.0,560.0,24.44
CP-803598,2026-03-01,HW-AC-10120,Butterfly,450.0,460.0,2.22
CP-803599,2026-03-01,HW-AC-10120,Pigeon,450.0,370.0,-17.78
CP-803600,2026-03-01,HW-AC-10120,Stove Kraft,450.0,440.0,-2.22
CP-803601,2023-04-01,HW-AC-10121,TTK Prestige,340.0,360.0,5.88
CP-803602,2023-04-01,HW-AC-10121,Butterfly,340.0,330.0,-2.94
CP-803603,2023-04-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803604,2023-04-01,HW-AC-10121,Stove Kraft,340.0,310.0,-8.82
CP-803605,2023-05-01,HW-AC-10121,TTK Prestige,340.0,370.0,8.82
CP-803606,2023-05-01,HW-AC-10121,Butterfly,340.0,320.0,-5.88
CP-803607,2023-05-01,HW-AC-10121,Pigeon,340.0,270.0,-20.59
CP-803608,2023-05-01,HW-AC-10121,Stove Kraft,340.0,300.0,-11.76
CP-803609,2023-06-01,HW-AC-10121,TTK Prestige,340.0,380.0,11.76
CP-803610,2023-06-01,HW-AC-10121,Butterfly,340.0,280.0,-17.65
CP-803611,2023-06-01,HW-AC-10121,Pigeon,340.0,260.0,-23.53
CP-803612,2023-06-01,HW-AC-10121,Stove Kraft,340.0,310.0,-8.82
CP-803613,2023-07-01,HW-AC-10121,TTK Prestige,340.0,370.0,8.82
CP-803614,2023-07-01,HW-AC-10121,Butterfly,340.0,310.0,-8.82
CP-803615,2023-07-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803616,2023-07-01,HW-AC-10121,Stove Kraft,340.0,320.0,-5.88
CP-803617,2023-08-01,HW-AC-10121,TTK Prestige,340.0,360.0,5.88
CP-803618,2023-08-01,HW-AC-10121,Butterfly,340.0,330.0,-2.94
CP-803619,2023-08-01,HW-AC-10121,Pigeon,340.0,250.0,-26.47
CP-803620,2023-08-01,HW-AC-10121,Stove Kraft,340.0,350.0,2.94
CP-803621,2023-09-01,HW-AC-10121,TTK Prestige,340.0,360.0,5.88
CP-803622,2023-09-01,HW-AC-10121,Butterfly,340.0,310.0,-8.82
CP-803623,2023-09-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803624,2023-09-01,HW-AC-10121,Stove Kraft,340.0,330.0,-2.94
CP-803625,2023-10-01,HW-AC-10121,TTK Prestige,340.0,360.0,5.88
CP-803626,2023-10-01,HW-AC-10121,Butterfly,340.0,300.0,-11.76
CP-803627,2023-10-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803628,2023-10-01,HW-AC-10121,Stove Kraft,340.0,340.0,0.0
CP-803629,2023-11-01,HW-AC-10121,TTK Prestige,340.0,370.0,8.82
CP-803630,2023-11-01,HW-AC-10121,Butterfly,340.0,280.0,-17.65
CP-803631,2023-11-01,HW-AC-10121,Pigeon,340.0,300.0,-11.76
CP-803632,2023-11-01,HW-AC-10121,Stove Kraft,340.0,310.0,-8.82
CP-803633,2023-12-01,HW-AC-10121,TTK Prestige,340.0,380.0,11.76
CP-803634,2023-12-01,HW-AC-10121,Butterfly,340.0,290.0,-14.71
CP-803635,2023-12-01,HW-AC-10121,Pigeon,340.0,270.0,-20.59
CP-803636,2023-12-01,HW-AC-10121,Stove Kraft,340.0,310.0,-8.82
CP-803637,2024-01-01,HW-AC-10121,TTK Prestige,340.0,380.0,11.76
CP-803638,2024-01-01,HW-AC-10121,Butterfly,340.0,310.0,-8.82
CP-803639,2024-01-01,HW-AC-10121,Pigeon,340.0,260.0,-23.53
CP-803640,2024-01-01,HW-AC-10121,Stove Kraft,340.0,310.0,-8.82
CP-803641,2024-02-01,HW-AC-10121,TTK Prestige,340.0,380.0,11.76
CP-803642,2024-02-01,HW-AC-10121,Butterfly,340.0,320.0,-5.88
CP-803643,2024-02-01,HW-AC-10121,Pigeon,340.0,230.0,-32.35
CP-803644,2024-02-01,HW-AC-10121,Stove Kraft,340.0,320.0,-5.88
CP-803645,2024-03-01,HW-AC-10121,TTK Prestige,340.0,350.0,2.94
CP-803646,2024-03-01,HW-AC-10121,Butterfly,340.0,330.0,-2.94
CP-803647,2024-03-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803648,2024-03-01,HW-AC-10121,Stove Kraft,340.0,300.0,-11.76
CP-803649,2024-04-01,HW-AC-10121,TTK Prestige,340.0,350.0,2.94
CP-803650,2024-04-01,HW-AC-10121,Butterfly,340.0,330.0,-2.94
CP-803651,2024-04-01,HW-AC-10121,Pigeon,340.0,270.0,-20.59
CP-803652,2024-04-01,HW-AC-10121,Stove Kraft,340.0,330.0,-2.94
CP-803653,2024-05-01,HW-AC-10121,TTK Prestige,340.0,390.0,14.71
CP-803654,2024-05-01,HW-AC-10121,Butterfly,340.0,310.0,-8.82
CP-803655,2024-05-01,HW-AC-10121,Pigeon,340.0,250.0,-26.47
CP-803656,2024-05-01,HW-AC-10121,Stove Kraft,340.0,290.0,-14.71
CP-803657,2024-06-01,HW-AC-10121,TTK Prestige,340.0,350.0,2.94
CP-803658,2024-06-01,HW-AC-10121,Butterfly,340.0,290.0,-14.71
CP-803659,2024-06-01,HW-AC-10121,Pigeon,340.0,320.0,-5.88
CP-803660,2024-06-01,HW-AC-10121,Stove Kraft,340.0,300.0,-11.76
CP-803661,2024-07-01,HW-AC-10121,TTK Prestige,340.0,340.0,0.0
CP-803662,2024-07-01,HW-AC-10121,Butterfly,340.0,290.0,-14.71
CP-803663,2024-07-01,HW-AC-10121,Pigeon,340.0,280.0,-17.65
CP-803664,2024-07-01,HW-AC-10121,Stove Kraft,340.0,300.0,-11.76
CP-803665,2024-08-01,HW-AC-10121,TTK Prestige,340.0,400.0,17.65
CP-803666,2024-08-01,HW-AC-10121,Butterfly,340.0,300.0,-11.76
CP-803667,2024-08-01,HW-AC-10121,Pigeon,340.0,310.0,-8.82
CP-803668,2024-08-01,HW-AC-10121,Stove Kraft,340.0,300.0,-11.76
CP-803669,2024-09-01,HW-AC-10121,TTK Prestige,340.0,370.0,8.82
CP-803670,2024-09-01,HW-AC-10121,Butterfly,340.0,300.0,-11.76
CP-803671,2024-09-01,HW-AC-10121,Pigeon,340.0,260.0,-23.53
CP-803672,2024-09-01,HW-AC-10121,Stove Kraft,340.0,330.0,-2.94
CP-803673,2024-10-01,HW-AC-10121,TTK Prestige,340.0,390.0,14.71
CP-803674,2024-10-01,HW-AC-10121,Butterfly,340.0,330.0,-2.94
CP-803675,2024-10-01,HW-AC-10121,Pigeon,340.0,310.0,-8.82
CP-803676,2024-10-01,HW-AC-10121,Stove Kraft,340.0,290.0,-14.71
CP-803677,2024-11-01,HW-AC-10121,TTK Prestige,340.0,360.0,5.88
CP-803678,2024-11-01,HW-AC-10121,Butterfly,340.0,280.0,-17.65
